time,la_x,la_y,uwb_x,uwb_y,vel_linear_x,vel_angular_z,mpu_ang_vel_z,mpu_linear_acc_x,mpu_linear_acc_y,odom_linear_x,odom_angular_z,odom_filtered_linear_x,odom_filtered_angular_z,odom_yaw,odom_filtered_yaw
1623769812.9452791,8.720793845845348e-16,-3.433976388021588e-19,0.0,0.0,,,,,,5.06379977669371e-20,0.0017682573647022205,3.0803523542779206e-16,0.0015917278532040428,0.0014053332131815914,0.0028922899660092406
1623769812.9452791,8.720793845845348e-16,-3.433976388021588e-19,0.0,0.0,,,,,,5.06379977669371e-20,0.0017682573647022205,3.0803523542779206e-16,0.0015917278532040428,0.0014053332131815914,0.0028922899660092406
1623769812.9452791,8.720793845845348e-16,-3.433976388021588e-19,0.0,0.0,,,,,,5.06379977669371e-20,0.0017682573647022205,3.0803523542779206e-16,0.0015917278532040428,0.0014053332131815914,0.0028922899660092406
1623769812.9452791,8.720793845845348e-16,-3.433976388021588e-19,0.0,0.0,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,5.06379977669371e-20,0.0017682573647022205,3.0803523542779206e-16,0.0015917278532040428,0.0014053332131815914,0.0028922899660092406
1623769813.005279,8.409855947161879e-16,1.1487959680416927e-19,0.0,0.0,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.918300620463711e-20,0.0016560423003250777,3.0106139490358133e-16,0.0015364808487197813,0.0014009608456965895,0.002893883283426316
1623769813.005279,8.409855947161879e-16,1.1487959680416927e-19,0.0,0.0,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.918300620463711e-20,0.0016560423003250777,3.0106139490358133e-16,0.0015364808487197813,0.0014009608456965895,0.002893883283426316
1623769813.005279,8.409855947161879e-16,1.1487959680416927e-19,0.0,0.0,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.918300620463711e-20,0.0016560423003250777,3.0106139490358133e-16,0.0015364808487197813,0.0014009608456965895,0.002893883283426316
1623769813.005279,8.409855947161879e-16,1.1487959680416927e-19,0.0,0.0,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.918300620463711e-20,0.0016560423003250777,3.0106139490358133e-16,0.0015364808487197813,0.0014009608456965895,0.002893883283426316
1623769813.005279,8.409855947161879e-16,1.1487959680416927e-19,0.0,0.0,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.918300620463711e-20,0.0016560423003250777,3.0106139490358133e-16,0.0015364808487197813,0.0014009608456965895,0.002893883283426316
1623769813.005279,8.186800598845492e-16,4.436307502132923e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.9188338686289914e-20,0.001842661477012712,2.585228054414934e-16,0.0016073937277704636,0.0014067420844971524,0.002819046832042018
1623769813.005279,8.186800598845492e-16,4.436307502132923e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.9188338686289914e-20,0.001842661477012712,2.585228054414934e-16,0.0016073937277704636,0.0014067420844971524,0.002819046832042018
1623769813.005279,8.186800598845492e-16,4.436307502132923e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.9188338686289914e-20,0.001842661477012712,2.585228054414934e-16,0.0016073937277704636,0.0014067420844971524,0.002819046832042018
1623769813.005279,8.186800598845492e-16,4.436307502132923e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.00146484375,-0.00390625,4.9188338686289914e-20,0.001842661477012712,2.585228054414934e-16,0.0016073937277704636,0.0014067420844971524,0.002819046832042018
1623769813.005279,8.186800598845492e-16,4.436307502132923e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.01220703125,0.00341796875,4.9188338686289914e-20,0.001842661477012712,2.585228054414934e-16,0.0016073937277704636,0.0014067420844971524,0.002819046832042018
1623769813.065279,7.946044115203025e-16,7.966489231750357e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.01220703125,0.00341796875,4.781114801389208e-20,0.0017273101030125424,2.6184358476533738e-16,0.0015996271561000406,0.001403468061343824,0.0028332626285207593
1623769813.065279,7.946044115203025e-16,7.966489231750357e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.01220703125,0.00341796875,4.781114801389208e-20,0.0017273101030125424,2.6184358476533738e-16,0.0015996271561000406,0.001403468061343824,0.0028332626285207593
1623769813.065279,7.946044115203025e-16,7.966489231750357e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.01220703125,0.00341796875,4.781114801389208e-20,0.0017273101030125424,2.6184358476533738e-16,0.0015996271561000406,0.001403468061343824,0.0028332626285207593
1623769813.065279,7.946044115203025e-16,7.966489231750357e-19,1.99,2.64,5.559297813761965e-11,-5.171439942941447e-10,1.3414634466171265,-0.01220703125,0.00341796875,4.781114801389208e-20,0.0017273101030125424,2.6184358476533738e-16,0.0015996271561000406,0.001403468061343824,0.0028332626285207593
