time,la_x,la_y,uwb_x,uwb_y,vel_linear_x,vel_angular_z,mpu_ang_vel_z,mpu_linear_acc_x,mpu_linear_acc_y,odom_linear_x,odom_angular_z,odom_filtered_linear_x,odom_filtered_angular_z,odom_yaw,odom_filtered_yaw
1623419884.610678,3.148444612225265e-10,-4.6533592920010374e-11,0.0,0.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.3414634466171265,-0.0048828125,0.00732421875,,,,,,
1623419884.610678,3.148444612225265e-10,-4.6533592920010374e-11,0.0,0.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.3414634466171265,-0.0048828125,0.00732421875,,,-7.908717825240236e-07,0.0015383322267253543,,0.05735526254701041
1623419884.670678,-1.7591815724291184e-10,-4.978449554430942e-11,0.0,0.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.966890214309795e-07,0.0016568497359518068,-7.908717825240236e-07,0.0015383322267253543,0.055815339448040784,0.05735526254701041
1623419884.670678,-1.7591815724291184e-10,-4.978449554430942e-11,0.0,0.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.966890214309795e-07,0.0016568497359518068,-7.917885025075431e-07,0.0015321407369312783,0.055815339448040784,0.05735576378485448
1623419884.670678,-1.7591815724291184e-10,-4.978449554430942e-11,0.0,0.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.966890214309795e-07,0.0016568497359518068,-7.917885025075431e-07,0.0015321407369312783,0.055815339448040784,0.05735576378485448
1623419884.670678,-1.7591815724291184e-10,-4.978449554430942e-11,0.0,0.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.966890214309795e-07,0.0016568497359518068,-7.917885025075431e-07,0.0015321407369312783,0.055815339448040784,0.05735576378485448
1623419884.670678,-1.7591815724291184e-10,-4.978449554430942e-11,0.0,0.0,1.1834597444249084e-06,-1.1008928595401812e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.966890214309795e-07,0.0016568497359518068,-7.917885025075431e-07,0.0015321407369312783,0.055815339448040784,0.05735576378485448
1623419884.7306778,-5.715257389273083e-10,-5.25364914873174e-11,3.21,1.05,1.1834597444249084e-06,-1.1008928595401812e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.964237218113117e-07,0.0015526286787912657,-7.925542315192755e-07,0.0014730495155725893,0.055811909685671866,0.05735161044094527
1623419884.7306778,-5.715257389273083e-10,-5.25364914873174e-11,3.21,1.05,1.1834597444249084e-06,-1.1008928595401812e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.964237218113117e-07,0.0015526286787912657,-7.925542315192755e-07,0.0014730495155725893,0.055811909685671866,0.05735161044094527
1623419884.7306778,-5.715257389273083e-10,-5.25364914873174e-11,3.21,1.05,1.1834597444249084e-06,-1.1008928595401812e-05,1.3414634466171265,-0.0048828125,0.00732421875,-7.964237218113117e-07,0.0015526286787912657,-7.925542315192755e-07,0.0014730495155725893,0.055811909685671866,0.05735161044094527
1623419884.7306778,-5.715257389273083e-10,-5.25364914873174e-11,3.21,1.05,1.1834597444249084e-06,-1.1008928595401812e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.964237218113117e-07,0.0015526286787912657,-7.925542315192755e-07,0.0014730495155725893,0.055811909685671866,0.05735161044094527
1623419884.7306778,-5.715257389273083e-10,-5.25364914873174e-11,3.21,1.05,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.964237218113117e-07,0.0015526286787912657,-7.925542315192755e-07,0.0014730495155725893,0.055811909685671866,0.05735161044094527
1623419884.764678,1.2501954137613084e-09,-5.4629213709604315e-11,3.21,1.05,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.69345225784365e-07,0.0017995338252944732,-7.890980202102462e-07,0.0015766963851946442,0.055879562097911645,0.057359403632598026
1623419884.764678,1.2501954137613084e-09,-5.4629213709604315e-11,3.21,1.05,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.69345225784365e-07,0.0017995338252944732,-7.890980202102462e-07,0.0015766963851946442,0.055879562097911645,0.057359403632598026
1623419884.764678,1.2501954137613084e-09,-5.4629213709604315e-11,3.21,1.05,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.69345225784365e-07,0.0017995338252944732,-7.890980202102462e-07,0.0015766963851946442,0.055879562097911645,0.057359403632598026
1623419884.764678,1.2501954137613084e-09,-5.4629213709604315e-11,3.21,1.05,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.69345225784365e-07,0.0017995338252944732,-7.890980202102462e-07,0.0015766963851946442,0.055879562097911645,0.057359403632598026
1623419884.764678,1.2501954137613084e-09,-5.4629213709604315e-11,3.21,1.05,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.69345225784365e-07,0.0017995338252944732,-7.890980202102462e-07,0.0015766963851946442,0.055879562097911645,0.057359403632598026
1623419884.790678,6.438215097125022e-10,-5.627711767622072e-11,3.22,1.04,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.970060164652364e-07,0.0017481291966666905,-7.902208171782972e-07,0.0015848341375447443,0.05581908012434061,0.0573150255671879
1623419884.790678,6.438215097125022e-10,-5.627711767622072e-11,3.22,1.04,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.001953125,0.00927734375,-7.970060164652364e-07,0.0017481291966666905,-7.902208171782972e-07,0.0015848341375447443,0.05581908012434061,0.0573150255671879
1623419884.790678,6.438215097125022e-10,-5.627711767622072e-11,3.22,1.04,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.970060164652364e-07,0.0017481291966666905,-7.902208171782972e-07,0.0015848341375447443,0.05581908012434061,0.0573150255671879
1623419884.790678,6.438215097125022e-10,-5.627711767622072e-11,3.22,1.04,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.970060164652364e-07,0.0017481291966666905,-7.902208171782972e-07,0.0015848341375447443,0.05581908012434061,0.0573150255671879
1623419884.790678,6.438215097125022e-10,-5.627711767622072e-11,3.22,1.04,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.970060164652364e-07,0.0017481291966666905,-7.902208171782972e-07,0.0015848341375447443,0.05581908012434061,0.0573150255671879
1623419884.8686779,1.283825064817848e-09,-5.7656153412260885e-11,3.22,1.04,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.823943381521497e-07,0.001786834875321951,-7.889501745896065e-07,0.0016359780805435525,0.05585282839720218,0.057376487766084734
1623419884.8686779,1.283825064817848e-09,-5.7656153412260885e-11,3.22,1.04,1.1690274277498247e-06,-1.0874673534999602e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.823943381521497e-07,0.001786834875321951,-7.889501745896065e-07,0.0016359780805435525,0.05585282839720218,0.057376487766084734
1623419884.8686779,1.283825064817848e-09,-5.7656153412260885e-11,3.22,1.04,1.154942651737656e-06,-1.0743652637756895e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.823943381521497e-07,0.001786834875321951,-7.889501745896065e-07,0.0016359780805435525,0.05585282839720218,0.057376487766084734
1623419884.8686779,1.283825064817848e-09,-5.7656153412260885e-11,3.22,1.04,1.154942651737656e-06,-1.0743652637756895e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.823943381521497e-07,0.001786834875321951,-7.889501745896065e-07,0.0016359780805435525,0.05585282839720218,0.057376487766084734
1623419884.8686779,1.283825064817848e-09,-5.7656153412260885e-11,3.22,1.0,1.154942651737656e-06,-1.0743652637756895e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.823943381521497e-07,0.001786834875321951,-7.889501745896065e-07,0.0016359780805435525,0.05585282839720218,0.057376487766084734
1623419884.910678,6.086479803326615e-10,-5.864015447998993e-11,3.22,1.0,1.154942651737656e-06,-1.0743652637756895e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.971628165581506e-07,0.0017068010371962617,-7.901832932948409e-07,0.0016041345186258876,0.055818886063334024,0.057352221611235175
1623419884.910678,6.086479803326615e-10,-5.864015447998993e-11,3.22,1.0,1.154942651737656e-06,-1.0743652637756895e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.971628165581506e-07,0.0017068010371962617,-7.901832932948409e-07,0.0016041345186258876,0.055818886063334024,0.057352221611235175
1623419884.910678,6.086479803326615e-10,-5.864015447998993e-11,3.22,1.0,1.154942651737656e-06,-1.0743652637756895e-05,1.2804877758026123,-0.01220703125,0.00830078125,-7.971628165581506e-07,0.0017068010371962617,-7.901832932948409e-07,0.0016041345186258876,0.055818886063334024,0.057352221611235175
1623419884.910678,6.086479803326615e-10,-5.864015447998993e-11,3.22,1.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.971628165581506e-07,0.0017068010371962617,-7.901832932948409e-07,0.0016041345186258876,0.055818886063334024,0.057352221611235175
1623419884.910678,6.086479803326615e-10,-5.864015447998993e-11,3.22,1.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.971628165581506e-07,0.0017068010371962617,-7.901832932948409e-07,0.0016041345186258876,0.055818886063334024,0.057352221611235175
1623419884.972678,1.7819795738347033e-10,-5.935573029168461e-11,3.22,1.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.952658024186122e-07,0.0019893621854852536,-7.909667178982277e-07,0.0017182877749131109,0.055830791352882055,0.05737129697532077
1623419884.972678,1.7819795738347033e-10,-5.935573029168461e-11,3.22,1.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.952658024186122e-07,0.0019893621854852536,-7.909667178982277e-07,0.0017182877749131109,0.055830791352882055,0.05737129697532077
1623419884.972678,1.7819795738347033e-10,-5.935573029168461e-11,3.22,1.0,1.1690274277498247e-06,-1.0874673534999602e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.952658024186122e-07,0.0019893621854852536,-7.909667178982277e-07,0.0017182877749131109,0.055830791352882055,0.05737129697532077
1623419884.972678,1.7819795738347033e-10,-5.935573029168461e-11,3.22,1.0,1.1834597444249084e-06,-1.1008928595401812e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.952658024186122e-07,0.0019893621854852536,-7.909667178982277e-07,0.0017182877749131109,0.055830791352882055,0.05737129697532077
1623419884.972678,1.7819795738347033e-10,-5.935573029168461e-11,3.22,1.0,1.1834597444249084e-06,-1.1008928595401812e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.952658024186122e-07,0.0019893621854852536,-7.909667178982277e-07,0.0017182877749131109,0.055830791352882055,0.05737129697532077
1623419885.0306778,-3.076258647569844e-10,-5.977237458483735e-11,3.22,1.0,1.1834597444249084e-06,-1.1008928595401812e-05,1.402438998222351,-0.00732421875,0.00732421875,-7.966561383586587e-07,0.001868367186868778,-7.918841171584327e-07,0.001706889337849877,0.055825325662071885,0.05737677598391885
1623419885.0306778,-3.076258647569844e-10,-5.977237458483735e-11,3.22,1.0,1.1834597444249084e-06,-1.1008928595401812e-05,1.402438998222351,-0.01171875,0.00341796875,-7.966561383586587e-07,0.001868367186868778,-7.918841171584327e-07,0.001706889337849877,0.055825325662071885,0.05737677598391885
