time,la_x,la_y,uwb_x,uwb_y,vel_linear_x,vel_angular_z,mpu_ang_vel_z,mpu_linear_acc_x,mpu_linear_acc_y,odom_linear_x,odom_angular_z,odom_filtered_linear_x,odom_filtered_angular_z,odom_yaw,odom_filtered_yaw
1623422007.182456,1.3469424843577181e-09,-5.326385439582535e-10,0.0,0.0,,,1.3414634466171265,-0.00634765625,0.00244140625,-6.377475933258389e-06,0.0021046041981151405,-6.377602022969939e-06,0.0018552437696930343,-0.06902630079563547,-0.06760640265339748
1623422007.182456,1.3469424843577181e-09,-5.326385439582535e-10,0.0,0.0,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00244140625,-6.377475933258389e-06,0.0021046041981151405,-6.377602022969939e-06,0.0018552437696930343,-0.06902630079563547,-0.06760640265339748
1623422007.182456,1.3469424843577181e-09,-5.326385439582535e-10,0.0,0.0,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00244140625,-6.377475933258389e-06,0.0021046041981151405,-6.377602022969939e-06,0.0018552437696930343,-0.06902630079563547,-0.06760640265339748
1623422007.182456,1.3469424843577181e-09,-5.326385439582535e-10,0.0,0.0,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00244140625,-6.37788654471937e-06,0.0017447674747390323,-6.377602022969939e-06,0.0018552437696930343,-0.06903759185616208,-0.06760640265339748
1623422007.302456,1.3050814417661392e-09,-4.4161604544424865e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00244140625,-6.37788654471937e-06,0.0017447674747390323,-6.377520869893654e-06,0.0017303096955947953,-0.06903759185616208,-0.06749165657491057
1623422007.302456,1.3050814417661392e-09,-4.4161604544424865e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00244140625,-6.37788654471937e-06,0.0017447674747390323,-6.377520869893654e-06,0.0017303096955947953,-0.06903759185616208,-0.06749165657491057
1623422007.302456,1.3050814417661392e-09,-4.4161604544424865e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00244140625,-6.37788654471937e-06,0.0017447674747390323,-6.377520869893654e-06,0.0017303096955947953,-0.06903759185616208,-0.06749165657491057
1623422007.302456,1.3050814417661392e-09,-4.4161604544424865e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00244140625,-6.37788654471937e-06,0.0017447674747390323,-6.377520869893654e-06,0.0017303096955947953,-0.06903759185616208,-0.06749165657491057
1623422007.302456,1.3050814417661392e-09,-4.4161604544424865e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.374713583518927e-06,0.001634423676456542,-6.377520869893654e-06,0.0017303096955947953,-0.06904362112163208,-0.06749165657491057
1623422007.362456,1.5568720273906724e-09,-3.5852180788973815e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.374713583518927e-06,0.001634423676456542,-6.376957629160968e-06,0.001614221672624881,-0.06904362112163208,-0.06749624328578166
1623422007.362456,1.5568720273906724e-09,-3.5852180788973815e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.374713583518927e-06,0.001634423676456542,-6.376957629160968e-06,0.001614221672624881,-0.06904362112163208,-0.06749624328578166
1623422007.362456,1.5568720273906724e-09,-3.5852180788973815e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.374713583518927e-06,0.001634423676456542,-6.376957629160968e-06,0.001614221672624881,-0.06904362112163208,-0.06749624328578166
1623422007.362456,1.5568720273906724e-09,-3.5852180788973815e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.374713583518927e-06,0.001634423676456542,-6.376957629160968e-06,0.001614221672624881,-0.06904362112163208,-0.06749624328578166
1623422007.422456,1.5229193530887482e-09,-2.820281992041859e-10,3.85,0.67,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.377235794316701e-06,0.0017695543274827213,-6.376929762693941e-06,0.0016006983203061412,-0.06903915686625903,-0.06750050936904711
1623422007.422456,1.5229193530887482e-09,-2.820281992041859e-10,3.81,0.66,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.377235794316701e-06,0.0017695543274827213,-6.376929762693941e-06,0.0016006983203061412,-0.06903915686625903,-0.06750050936904711
1623422007.422456,1.5229193530887482e-09,-2.820281992041859e-10,3.81,0.66,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.377235794316701e-06,0.0017695543274827213,-6.376929762693941e-06,0.0016006983203061412,-0.06903915686625903,-0.06750050936904711
1623422007.422456,1.5229193530887482e-09,-2.820281992041859e-10,3.81,0.66,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.377235794316701e-06,0.0017695543274827213,-6.376929762693941e-06,0.0016006983203061412,-0.06903915686625903,-0.06750050936904711
1623422007.422456,1.5229193530887482e-09,-2.820281992041859e-10,3.81,0.66,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.00634765625,0.00341796875,-6.377235794316701e-06,0.0017695543274827213,-6.376929762693941e-06,0.0016006983203061412,-0.06903915686625903,-0.06750050936904711
1623422007.422456,1.4991414305605075e-09,-2.2851056483140335e-10,3.81,0.66,1.1836343219329137e-05,-0.00011010552407242358,1.3414634466171265,-0.00634765625,0.00341796875,-6.377235794316701e-06,0.0017695543274827213,-6.37697567340721e-06,0.0016015969734835588,-0.06903915686625903,-0.0675889676680616
1623422007.422456,1.4991414305605075e-09,-2.2851056483140335e-10,3.81,0.66,1.1836343219329137e-05,-0.00011010552407242358,1.2804877758026123,0.0009765625,0.0078125,-6.377235794316701e-06,0.0017695543274827213,-6.37697567340721e-06,0.0016015969734835588,-0.06903915686625903,-0.0675889676680616
1623422007.422456,1.4991414305605075e-09,-2.2851056483140335e-10,3.81,0.66,1.1836343219329137e-05,-0.00011010552407242358,1.2804877758026123,0.0009765625,0.0078125,-6.377235794316701e-06,0.0017695543274827213,-6.37697567340721e-06,0.0016015969734835588,-0.06903915686625903,-0.0675889676680616
1623422007.422456,1.4991414305605075e-09,-2.2851056483140335e-10,3.81,0.66,1.1836343219329137e-05,-0.00011010552407242358,1.2804877758026123,0.0009765625,0.0078125,-6.377235794316701e-06,0.0017695543274827213,-6.37697567340721e-06,0.0016015969734835588,-0.06903915686625903,-0.0675889676680616
1623422007.422456,1.4991414305605075e-09,-2.2851056483140335e-10,3.81,0.66,1.1836343219329137e-05,-0.00011010552407242358,1.2804877758026123,0.0009765625,0.0078125,-6.377235794316701e-06,0.0017695543274827213,-6.37697567340721e-06,0.0016015969734835588,-0.06903915686625903,-0.0675889676680616
1623422007.484456,2.762759848657202e-09,-1.745725632173608e-10,3.81,0.66,1.1836343219329137e-05,-0.00011010552407242358,1.2804877758026123,0.0009765625,0.0078125,-6.361281265831518e-06,0.0019374775390070872,-6.374452606153058e-06,0.0016937187451103418,-0.06903112650431023,-0.06756965094266676
1623422007.484456,2.762759848657202e-09,-1.745725632173608e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,0.0009765625,0.0078125,-6.361281265831518e-06,0.0019374775390070872,-6.374452606153058e-06,0.0016937187451103418,-0.06903112650431023,-0.06756965094266676
1623422007.484456,2.762759848657202e-09,-1.745725632173608e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,0.0009765625,0.0078125,-6.361281265831518e-06,0.0019374775390070872,-6.374452606153058e-06,0.0016937187451103418,-0.06903112650431023,-0.06756965094266676
1623422007.484456,2.762759848657202e-09,-1.745725632173608e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,0.0009765625,0.0078125,-6.361281265831518e-06,0.0019374775390070872,-6.374452606153058e-06,0.0016937187451103418,-0.06903112650431023,-0.06756965094266676
1623422007.484456,2.762759848657202e-09,-1.745725632173608e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,0.0009765625,0.0078125,-6.361281265831518e-06,0.0019374775390070872,-6.374452606153058e-06,0.0016937187451103418,-0.06903112650431023,-0.06756965094266676
1623422007.542456,2.9751012960884347e-09,-1.2168583447550548e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,0.0009765625,0.0078125,-6.3717320322428796e-06,0.0018196173286888463,-6.3738847098259685e-06,0.0016802691418434546,-0.06903751979634813,-0.06756288602926913
1623422007.542456,2.9751012960884347e-09,-1.2168583447550548e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3717320322428796e-06,0.0018196173286888463,-6.3738847098259685e-06,0.0016802691418434546,-0.06903751979634813,-0.06756288602926913
1623422007.542456,2.9751012960884347e-09,-1.2168583447550548e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3717320322428796e-06,0.0018196173286888463,-6.3738847098259685e-06,0.0016802691418434546,-0.06903751979634813,-0.06756288602926913
1623422007.542456,2.9751012960884347e-09,-1.2168583447550548e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3717320322428796e-06,0.0018196173286888463,-6.3738847098259685e-06,0.0016802691418434546,-0.06903751979634813,-0.06756288602926913
1623422007.542456,2.9751012960884347e-09,-1.2168583447550548e-10,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3717320322428796e-06,0.0018196173286888463,-6.3738847098259685e-06,0.0016802691418434546,-0.06903751979634813,-0.06756288602926913
1623422007.602456,2.9707620675381137e-09,-7.011175908546622e-11,3.82,0.65,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3737569732912535e-06,0.0018412794880615514,-6.3738847098259685e-06,0.0016802691418434546,-0.06903659199367963,-0.06756288602926913
1623422007.602456,2.9707620675381137e-09,-7.011175908546622e-11,3.84,0.63,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3737569732912535e-06,0.0018412794880615514,-6.373714566838323e-06,0.001688347334904641,-0.06903659199367963,-0.06755296570637045
1623422007.602456,2.9707620675381137e-09,-7.011175908546622e-11,3.84,0.63,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3737569732912535e-06,0.0018412794880615514,-6.373714566838323e-06,0.001688347334904641,-0.06903659199367963,-0.06755296570637045
1623422007.602456,2.9707620675381137e-09,-7.011175908546622e-11,3.84,0.63,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3737569732912535e-06,0.0018412794880615514,-6.373714566838323e-06,0.001688347334904641,-0.06903659199367963,-0.06755296570637045
1623422007.602456,2.9707620675381137e-09,-7.011175908546622e-11,3.84,0.63,1.1547652320587076e-05,-0.00010742002632468939,1.3414634466171265,-0.0146484375,0.0068359375,-6.3737569732912535e-06,0.0018412794880615514,-6.373714566838323e-06,0.001688347334904641,-0.06903659199367963,-0.06755296570637045
1623422007.662456,3.190425130287322e-09,-2.0839285898264446e-11,3.84,0.63,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,-0.00732421875,-0.0009765625,-6.370979393087699e-06,0.0017250407394604945,-6.3731148773436824e-06,0.0016318029440725863,-0.06904080448392601,-0.0675484046631554
1623422007.662456,3.190425130287322e-09,-2.0839285898264446e-11,3.84,0.63,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,-0.00732421875,-0.0009765625,-6.370979393087699e-06,0.0017250407394604945,-6.3731148773436824e-06,0.0016318029440725863,-0.06904080448392601,-0.0675484046631554
1623422007.662456,3.190425130287322e-09,-2.0839285898264446e-11,3.84,0.63,1.1547652320587076e-05,-0.00010742002632468939,1.2804877758026123,-0.00732421875,-0.0009765625,-6.370979393087699e-06,0.0017250407394604945,-6.3731148773436824e-06,0.0016318029440725863,-0.06904080448392601,-0.0675484046631554
