time,la_x,la_y,uwb_x,uwb_y,vel_linear_x,vel_angular_z,mpu_ang_vel_z,mpu_linear_acc_x,mpu_linear_acc_y,odom_linear_x,odom_angular_z,cmd_linear_x,cmd_linear_y,odom_yaw,cmd_angular_z,var_x,var_y,var_xvel,var_yvel,vel_linear_y,odom_linear_y
1626109261.976471,8.751618924938756e-11,6.146725756390024e-08,5.73,4.88,2.473047516104998e-06,-2.30050936806947e-05,1.2804877758026123,-0.0087890625,0.00244140625,-8.322902884741228e-11,0.0019007142815008504,,,-1.9594875511835885,,0.0028115135457269886,0.0028115135457266478,0.06332011247754583,0.06332011247769986,0.0,8.480471820499509e-07
1626109262.0364711,8.138477862893864e-11,3.951021388880012e-08,5.75,4.89,2.473047516104998e-06,-2.30050936806947e-05,1.3414634466171265,-0.015625,0.00341796875,-7.933856008887622e-11,0.0019006400885497776,,,-1.9594874939413498,,0.0028115597396382794,0.0028115597396379966,0.06330519561912545,0.06330519561925207,0.0,7.918722283876245e-07
1626109262.096471,7.545322987100581e-11,1.899640917238072e-08,5.75,4.89,2.473047516104998e-06,-2.30050936806947e-05,1.3414634466171265,-0.015625,0.00341796875,-7.532903371743966e-11,0.0017819251487823098,,,-1.9594922204032226,,0.0028115994986970833,0.0028115994986968496,0.06328921453878329,0.06328921453888672,0.0,7.383071264798639e-07
1626109262.186471,7.068542884926243e-11,-1.4078605759369612e-10,5.72,4.89,2.488219706719974e-06,-2.3146230887505226e-05,1.402438998222351,-0.00537109375,0.00927734375,-6.924413376049896e-11,0.0019456160688842174,,,-1.9594320435428845,,0.0045572136976568265,0.004557213697656373,0.06549133447952955,0.06549133447961093,0.0,6.873817364321575e-07
1626109262.216471,6.92052080271045e-11,-1.7967933095848135e-08,5.7,4.89,2.473047516104998e-06,-2.30050936806947e-05,1.4634146690368652,-0.01220703125,0.00439453125,-6.733101429958182e-11,0.0018823265482852622,,,-1.9594905889830192,,0.0028115195607197625,0.0028115195607196046,0.06327921593170303,0.06327921593177074,0.0,6.387746507078532e-07
1626109262.290471,6.306399189058926e-11,-3.4546408722147404e-08,5.7,4.89,2.473047516104998e-06,-2.30050936806947e-05,1.4634146690368652,-0.01220703125,0.00439453125,-6.269924027185743e-11,0.0019944378961661248,,,-1.9594594706964368,,0.0036114847162849783,0.003611484716284779,0.06430461796346087,0.06430461796351426,0.0,5.921202223664789e-07
1626109262.336471,6.272152725092252e-11,-4.9936816636946985e-08,5.74,4.89,2.473047516104998e-06,-2.30050936806947e-05,1.4634146690368652,-0.01220703125,0.00439453125,-5.980680561369298e-11,0.0018971942358382186,,,-1.959489088473531,,0.002811511831687742,0.0028115118316876394,0.06327974744908277,0.06327974744912612,0.0,5.486164693249816e-07
1626109262.396471,5.99251526155757e-11,-6.419635758634111e-08,5.75,4.89,2.473047516104998e-06,-2.30050936806947e-05,1.3414634466171265,-0.01318359375,0.0068359375,-5.595415218800342e-11,0.0017765700253706462,,,-1.9594935829723714,,0.002811455507339091,0.002811455507339008,0.06328953760385048,0.06328953760388502,0.0,5.068530077926895e-07
1626109262.478471,5.23469344590969e-11,-7.738123028494584e-08,5.72,4.87,2.473047516104998e-06,-2.30050936806947e-05,1.402438998222351,-0.005859375,0.00390625,-5.1223480319863884e-11,0.0017882480229890964,,,-1.959452744686098,,0.004079767380631523,0.004079767380631394,0.06491151195431762,0.06491151195434447,0.0,4.6547645863723085e-07
1626109262.516471,5.1370895798093814e-11,-8.954511036531578e-08,5.72,4.87,2.473047516104998e-06,-2.30050936806947e-05,1.402438998222351,-0.0009765625,0.00830078125,-4.8908000549639323e-11,0.0017158700044148946,,,-1.959495805539979,,0.0028114236357967824,0.002811423635796729,0.06329569718566927,0.06329569718569142,0.0,4.293972048606273e-07
1626109262.5824711,4.5292145644996994e-11,-1.0073717255528489e-07,5.74,4.88,2.473047516104998e-06,-2.30050936806947e-05,1.402438998222351,-0.0009765625,0.00830078125,-4.5571109372286934e-11,0.0019765199335337364,,,-1.9594780508991985,,0.0031512058873552663,0.0031512058873552143,0.06373841054279038,0.06373841054280836,0.0,3.9298455847830673e-07
1626109262.636471,4.575068035679796e-11,-1.1100666294898367e-07,5.74,4.88,2.473047516104998e-06,-2.30050936806947e-05,1.2804877758026123,0.00146484375,0.00537109375,-4.26581151586897e-11,0.0018645223741725037,,,-1.959491329232125,,0.002811449964868771,0.002811449964868736,0.06330626735677095,0.06330626735678607,0.0,3.596066267571608e-07
1626109262.696471,4.2878407191307046e-11,-1.2040092600565007e-07,5.76,4.88,2.473047516104998e-06,-2.30050936806947e-05,1.2804877758026123,0.00146484375,0.00537109375,-3.9534498846029335e-11,0.0017459814436789247,,,-1.9594953653840395,,0.002811391358042566,0.0028113913580425365,0.06331774075247326,0.06331774075248643,0.0,3.274123273533573e-07
1626109262.790471,3.6610303227185237e-11,-1.289656420784147e-07,5.78,4.87,2.488219706719974e-06,-2.3146230887505226e-05,1.3414634466171265,-0.0078125,0.009765625,-3.567907975486138e-11,0.002010634287624273,,,-1.9594195879653826,,0.00479855010135608,0.004798550101356013,0.06582573047437383,0.0658257304743864,0.0,2.9253061208785196e-07
1626109262.816471,3.58338042856317e-11,-1.3674438055296029e-07,5.78,4.87,2.473047516104998e-06,-2.30050936806947e-05,1.402438998222351,0.00830078125,0.0068359375,-3.434959082760205e-11,0.0019531950025339804,,,-1.9594876408902075,,0.002811413567190801,0.002811413567190779,0.06331818728132019,0.06331818728133165,0.0,2.679753737360844e-07
1626109262.894471,3.180819781134367e-11,-1.437775522051163e-07,5.81,4.87,2.473047516104998e-06,-2.30050936806947e-05,1.402438998222351,0.00830078125,0.0068359375,-3.141011623323951e-11,0.001979636279933861,,,-1.9594509096208794,,0.0038447732597415743,0.003844773259741536,0.0646344206505019,0.06463442065051396,0.0,2.3804901555713297e-07
1626109262.936471,3.1555892688828554e-11,-1.5010530090278985e-07,5.81,4.87,2.473047516104998e-06,-2.30050936806947e-05,1.2804877758026123,-0.00634765625,0.00048828125,-2.971280662864316e-11,0.001890962230862109,,,-1.9594887878426774,,0.0028115665171533485,0.0028115665171533286,0.06330916722482016,0.06330916722483211,0.0,2.1476380388151717e-07
1626109262.996471,2.8653768642990393e-11,-1.5576583701680602e-07,5.82,4.89,2.488219706719974e-06,-2.3146230887505226e-05,1.2804877758026123,-0.00634765625,0.00048828125,-2.768028973841493e-11,0.0018766097051481235,,,-1.9594893007872503,,0.002811608780121806,0.0028116087801217846,0.0632905062305362,0.06329050623054891,0.0,1.9031874566955374e-07
1626109263.0824711,2.551149995892783e-11,-1.6079589175711408e-07,5.76,4.88,2.473047516104998e-06,-2.30050936806947e-05,1.402438998222351,-0.009765625,0.00390625,-2.4964836463239306e-11,0.0018840868258659252,,,-1.9594410451653184,,0.00431767342603166,0.004317673426031606,0.06519580694267504,0.06519580694269009,0.0,1.6310712131531473e-07
1626109263.116471,2.51457391709873e-11,-1.6523133012917696e-07,5.76,4.88,2.473047516104998e-06,-2.30050936806947e-05,1.2804877758026123,-0.0068359375,0.009765625,-2.363832363955345e-11,0.0018151140136830396,,,-1.9594922263628012,,0.0028115501697139568,0.0028115501697139333,0.06327960311923572,0.06327960311925065,0.0,1.455482375478342e-07
1626109263.186492,2.1616050810940443e-11,-1.6910684414766148e-07,5.73,4.87,2.458059498167131e-06,-2.2865669961902313e-05,1.2804877758026123,-0.0068359375,0.009765625,-2.152502487507157e-11,0.0018852960540779598,,,-1.9594722334381054,,0.003380595367437643,0.003380595367437606,0.06401314181260458,0.06401314181262144,0.0,1.2339913254445037e-07
1626109263.236492,2.1743785044501407e-11,-1.7245317051735928e-07,5.73,4.87,2.488219706719974e-06,-2.3146230887505226e-05,1.3414634466171265,-0.01220703125,0.00732421875,-1.986675222471747e-11,0.0017857623809049623,,,-1.959493785894295,,0.0028115464783408824,0.0028115464783408555,0.06328485037604126,0.06328485037605894,0.0,1.0583524330733909e-07
1626109263.296492,2.0106254686488695e-11,-1.7530205209934153e-07,5.76,4.88,2.473047516104998e-06,-2.30050936806947e-05,1.3414634466171265,-0.01220703125,0.00732421875,-1.803624738817723e-11,0.0016721009650920464,,,-1.959498384419628,,0.0028114346107949192,0.00281143461079489,0.0632961199375496,0.06329611993756873,0.0,8.774439024133117e-08
1626109263.394492,0.3811586696605728,-1.7740771318333235e-07,5.72,4.89,2.473047516104998e-06,-2.30050936806947e-05,1.2804877758026123,0.0,0.01171875,0.038035642208134525,0.001903498422779054,0.5,0.0,-1.9594181876598071,0.0,0.005042316802041521,0.005042313992797808,0.06610331721333897,0.06610331721336228,0.0,6.482224691453631e-08
1626109263.416492,0.3690187750855441,-1.5418704368711043e-07,5.72,4.89,0.031288355588912964,-0.18036909401416779,6.341463565826416,-0.005859375,-0.060546875,0.044660394236255556,0.0018566936474282852,0.5,0.0,-1.9594913850534892,0.0,0.002811363361944973,0.0028113621561311848,0.063301785416745,0.06330178885929652,0.0,1.2387218487067561e-07
1626109263.478492,0.34849410156435806,5.376897261046356e-07,5.7,4.89,0.09508753567934036,-0.03289242088794708,6.341463565826416,-0.005859375,-0.060546875,0.06507939382031316,-0.006496070573555906,0.5,0.0,-1.96291566597048,0.0,0.002924214111695328,0.002924209357346534,0.06345317160951904,0.0634531967830643,0.0,2.02389212152776e-06
1626109263.536492,0.34761827853695787,-5.365033866525933e-06,5.7,4.89,0.19645659625530243,0.06662429869174957,-2.317073106765747,-0.0849609375,-0.22021484375,0.08439462213532868,-0.0063507712434631765,0.5,0.0,-1.9686221380091515,0.0,0.002811420003783543,0.002811411782043506,0.0633172491811408,0.06331732691056917,0.0,-1.3871694469524022e-05
1626109263.596492,0.3210436687128798,-1.635198312847197e-05,5.68,4.89,0.3093082010746002,0.032702311873435974,-2.317073106765747,-0.0849609375,-0.22021484375,0.10633709157343452,-0.004423059376382715,0.5,0.0,-1.9693982901307692,0.0,0.0028114021983314504,0.002811390174303364,0.06331033113399209,0.06331049994071851,0.0,-4.4272207391468506e-05
1626109263.686492,-0.1072498652780835,-2.0166778883476883e-05,5.67,4.88,0.41050225496292114,0.04903431236743927,2.195122003555298,0.07763671875,0.048828125,0.10403237062110027,0.013958451964012719,0.5,0.0,-1.9674254588345093,0.0,0.004557169716458631,0.004557113942701601,0.06551477274158801,0.06551510633844725,0.0,-5.676146330272091e-05
1626109263.716492,-0.09909644626893443,-1.3087888886107039e-05,5.67,4.88,0.506649911403656,0.016738999634981155,0.24390244483947754,-0.33935546875,0.015625,0.11436832765754787,0.013585101841100178,0.5,0.0,-1.965994334955672,0.0,0.002811524777280607,0.0028115070232514906,0.06330175049642078,0.06330225622029749,0.0,-3.8442453719424033e-05
1626109263.790492,-0.12715931620200321,1.6906278555969375e-06,5.65,4.84,0.5299649238586426,0.049894604831933975,0.24390244483947754,-0.33935546875,0.015625,0.12537906513548927,0.02284300499699588,0.5,0.0,-1.96403937756005,0.0,0.0036115846874923553,0.0036115485510747913,0.0643252852882105,0.06432599986312271,0.0,1.3402158169650417e-06
1626109263.836492,-0.11679279679748628,9.92603203834247e-06,5.65,4.84,0.534887969493866,0.016364334151148796,-0.3658536672592163,-0.0166015625,-0.40185546875,0.14300063666187232,0.021778869510764683,0.5,0.0,-1.963317247257943,0.0,0.002811578889832754,0.0028115542271029683,0.06329812425691006,0.06329905166966922,0.0,2.4765432525281525e-05
1626109263.896492,-0.1337708280492089,2.0678396285534065e-05,5.64,4.82,0.5182399749755859,-2.2721875211573206e-05,-0.3658536672592163,-0.0166015625,-0.40185546875,0.15951939397148415,0.020478942350719294,0.5,0.0,-1.9619784143856243,0.0,0.0028115322700757693,0.0028115005924628927,0.0633056855917212,0.0633068767788951,0.0,5.567229127737251e-05
1626109263.978492,-0.17474557813323469,2.598406646906213e-05,5.66,4.77,0.5014621019363403,0.03267336264252663,0.3658536672592163,0.0556640625,0.12060546875,0.17090116350683704,0.02825056405077321,0.5,0.0,-1.9604874089873705,0.0,0.0040799549704806535,0.004079861113572729,0.06492558285118594,0.06492711090010951,0.0,7.32605233818854e-05
1626109264.016492,-0.16220889803864375,2.5074652058600563e-05,5.66,4.77,0.49875909090042114,0.016706110909581184,2.5,-0.521484375,0.13037109375,0.1880930185779957,0.027151167059847568,0.5,0.0,-1.9600871832305615,0.0,0.0028115115439916166,0.0028114658862868065,0.06330788776187014,0.06330974635802708,0.0,7.280247214180364e-05
1626109264.082492,-0.1987883765901206,2.72351122411097e-05,5.52,5.0,0.49787911772727966,0.0005486412555910647,2.5,-0.521484375,0.13037109375,0.19759563720390902,0.017721067841486887,0.5,0.0,-1.958877502627232,0.0,0.0031513268752688867,0.0031512562617301925,0.06374891399587597,0.06375122192149613,0.0,8.101401799208965e-05
1626109264.136492,-0.18987397307455517,2.6649110912887976e-05,5.52,5.0,0.49486497044563293,-2.2865669961902313e-05,-1.2804877758026123,0.15771484375,-0.03076171875,0.20793630751880662,0.01672238259360568,0.5,0.0,-1.9588772287117713,0.0,0.0028115516590330614,0.0028114881007129393,0.06331529159025526,0.06331809032668287,0.0,8.167740049586446e-05
1626109264.196492,-0.20047717368212462,2.159172589899813e-05,5.56,4.92,0.5057616233825684,-0.00025357160484418273,-1.2804877758026123,0.15771484375,-0.03076171875,0.215737894792654,0.01566238432286642,0.5,0.0,-1.9588610967641105,0.0,0.0028114966948652995,0.0028114272618104275,0.06332545519325264,0.0633288057906376,0.0,7.005918222493206e-05
1626109264.290492,-0.22268832415915726,1.7086035316168137e-05,5.58,4.84,0.493049681186676,-2.3146230887505226e-05,2.2560975551605225,-0.7353515625,0.1884765625,0.21511688619452835,0.005409014746687368,0.5,0.0,-1.9588346310392875,0.0,0.004798906617681141,0.004798651601970314,0.06583222819545419,0.06583624706626291,0.0,5.964313665158066e-05
1626109264.316492,-0.2080030011899608,1.2980095089879477e-05,5.58,4.84,0.5088242292404175,-2.3146230887505226e-05,3.353658676147461,-0.15478515625,0.36962890625,0.22891666904598024,0.0052468249533167335,0.5,0.0,-1.9591943184399903,0.0,0.00281151834636696,0.0028114445353190835,0.06332374583690784,0.06332822532711102,0.0,4.900559203566288e-05
1626109264.394492,-0.23423541590613436,8.291883970753345e-06,5.58,4.86,0.49873000383377075,-9.576487173035275e-06,3.353658676147461,-0.15478515625,0.36962890625,0.23001920400100886,0.00869456821354753,0.5,0.0,-1.9590198043681164,0.0,0.0038450000649545937,0.003844831473713174,0.06463906721351725,0.06464421181161899,0.0,3.727208438486702e-05
1626109264.436492,-0.2231550372770753,4.332984535228935e-06,5.58,4.86,0.4391224682331085,-9.634880370867904e-06,-0.7317073345184326,-0.04296875,0.11474609375,0.2390692148773746,0.008305142803960296,0.5,0.0,-1.9591854930994612,0.0,0.0028116864224544385,0.0028115962284819725,0.0633130940011921,0.06331878407313936,0.0,2.6827090599690354e-05
1626109264.496492,-0.2228281609361733,4.488590597609472e-08,5.58,4.77,0.3510432839393616,0.00025285838637501,-0.7317073345184326,-0.04296875,0.11474609375,0.2418181014438807,0.015118737999367226,0.5,0.0,-1.958946424598724,0.0,0.002811726691364853,0.0028116365984405902,0.06329377959869502,0.06330006208520274,0.0,1.5701679755521376e-05
1626109264.582492,-0.24025016836485594,-2.792192975252106e-06,5.49,4.88,0.14807076752185822,0.00027065587346442044,1.8292683362960815,-0.087890625,0.1376953125,0.2340036589940693,0.009913226378191276,0.5,0.0,-1.9583920189269035,0.0,0.004317988870620866,0.0043177407809140925,0.06519847045533156,0.0652055031174061,0.0,7.825837048946929e-06
1626109264.616492,-0.23115400234281233,-3.819864651791813e-06,5.49,4.88,0.14807076752185822,0.00027065587346442044,1.2195122241973877,0.00048828125,0.2236328125,0.2338169166053027,0.009571437755492835,0.5,0.0,-1.9581754848491422,0.0,0.002811670455734946,0.002811575865114137,0.06328183855192258,0.06328932302999961,0.0,4.953629684019026e-06
1626109264.686492,-0.22147585972493097,-4.6413886728492205e-06,5.53,4.77,0.06277592480182648,-2.113639857270755e-05,1.2195122241973877,0.00048828125,0.2236328125,0.21926110352794795,0.005109592507456511,0.5,0.0,-1.958232884694405,0.0,0.0033804999220511693,0.003380366313996857,0.06401464211168405,0.06402271699721625,0.0,2.392415961799671e-06
1626109264.736492,-0.2206930713439305,-4.297183704126675e-06,5.53,4.77,0.0017263790359720588,0.01605933904647827,2.0731706619262695,0.01416015625,0.0556640625,0.20440005114341625,0.004829292309360878,0.5,0.0,-1.9585136078866867,0.0,0.002811602392058284,0.0028115130718614424,0.06328626328332865,0.06329471818333499,0.0,3.1765597107028145e-06
1626109264.796492,-0.20751954527365138,-3.3504443378747084e-06,5.62,4.69,6.061291628611798e-07,5.638410584651865e-06,2.0731706619262695,0.01416015625,0.0556640625,0.18365634137684428,0.004515484033472627,0.5,0.0,-1.9586300121802014,0.0,0.0028115209871542577,0.0028114422488862848,0.06329728717870269,0.06330604188077017,0.0,5.592033710938824e-06
1626109264.856492,0.24907958439875655,-2.8561770288037732e-06,5.65,4.62,0.0018165016081184149,0.016897687688469887,1.2804877758026123,-0.013671875,0.02392578125,0.1879857886262974,0.0023036741958620574,0.5,0.0,-1.958766954931963,0.0,0.0028113968731388363,0.0028113320972892467,0.06331249293419272,0.06332137494491151,0.0,6.733979754199087e-06
1626109264.916492,0.23758667911404124,-2.225779958389999e-06,5.65,4.62,0.0018165016081184149,0.016897687688469887,1.2804877758026123,-0.013671875,0.02392578125,0.1907077997856368,0.002196040561664985,0.5,0.0,-1.9588006439906425,0.0,0.002811442717386001,0.0028113770187653065,0.0633025280262703,0.06331141347039553,0.0,8.382292801419224e-06
1626109264.978492,0.24569176943498763,-2.2217119143052923e-06,5.7,4.56,0.04744165763258934,-0.03298032283782959,1.1585365533828735,-0.02880859375,-0.14013671875,0.1933766946721092,0.002679346852758448,0.5,0.0,-1.9586055968294345,0.0,0.002924308905622911,0.0029242268718505304,0.06345375696832073,0.06346266272473994,0.0,8.356388644472703e-06
1626109265.036492,0.24104723468649528,-1.2685458450725564e-06,5.7,4.56,0.12834754586219788,-0.016976717859506607,1.1585365533828735,-0.02880859375,-0.14013671875,0.19604527417949927,0.0025046234080812017,0.5,0.0,-1.9589059014681067,0.0,0.002811505882455146,0.0028114276781559663,0.06331770105068178,0.0633266231185097,0.0,1.091334853382728e-05
1626109265.096492,0.23088137782242674,-5.558828214585947e-07,5.69,4.54,0.23912706971168518,-2.0154250250925543e-06,1.1585365533828735,-0.02880859375,-0.14013671875,0.20142903068532275,0.0030187108123418617,0.5,0.0,-1.9592032313848373,0.0,0.002811479371038301,0.0028114056666254696,0.06331062857313993,0.06331955439141358,0.0,1.2908021611922456e-05
1626109265.156492,-0.20276101387804274,-8.734047826695054e-07,5.69,4.51,0.4426599442958832,0.0335000641644001,2.1341464519500732,0.1728515625,-0.48291015625,0.18572100450446885,0.002831150328552253,0.5,0.0,-1.9591600352863052,0.0,0.002811568981280383,0.0028114848270021304,0.06331744833134464,0.06332642495117806,0.0,1.2056689803839133e-05
1626109265.216492,-0.17896675253750294,-4.1621507195383413e-07,5.69,4.51,0.5169922709465027,-0.03318656235933304,1.585365891456604,-0.4072265625,0.208984375,0.17796916625170883,0.008231158549071745,0.5,0.0,-1.958566881285306,0.0,0.0028115842528758407,0.002811517756417874,0.06330187745504087,0.0633108257705658,0.0,1.3482738238003888e-05
1626109265.290492,-0.1775467458643058,2.799865188885687e-06,5.69,4.47,0.5169922709465027,-0.03318656235933304,1.585365891456604,-0.4072265625,0.208984375,0.17506105992389365,0.006406144623333536,0.5,0.0,-1.9575754566153571,0.0,0.003611665751924295,0.0036115626977169927,0.06432537521511274,0.06433431746551453,0.0,2.2151644664857272e-05
1626109265.336492,-0.16893363904834532,5.983559966502988e-06,5.69,4.47,0.531440258026123,-0.016913220286369324,-1.402438998222351,0.0302734375,-0.45849609375,0.1836994215523322,0.006085558502999305,0.0,0.0,-1.9578379754373607,0.0,0.0028116238478603506,0.002811562008469031,0.06329819299833943,0.06330693153332673,0.0,3.1191586814212246e-05
1626109265.396492,-0.1762613433691652,1.3834907775832003e-06,5.7,4.43,0.5117751955986023,-0.01663314737379551,-1.402438998222351,0.0302734375,-0.45849609375,0.19290397915497873,0.005659246888767893,0.0,0.0,-1.958488196157765,0.0,0.002811572730001286,0.0028115075002185276,0.06330574598681357,0.0633143570590862,0.0,1.9281081788513103e-05
1626109265.478492,-0.20295417520379513,-3.4511306046286e-06,5.73,4.38,0.31933969259262085,0.01633366011083126,1.0365853309631348,0.01806640625,0.294921875,0.19848916819447426,0.004478846295908673,0.0,0.0,-1.9585479624635749,0.0,0.004080028877541155,0.0040798739033628285,0.06492565202662542,0.06493426475604998,0.0,6.015135804449093e-06
1626109265.516492,-0.19157221492230436,-7.389179853333312e-06,5.73,4.38,0.21128316223621368,0.032675087451934814,1.0365853309631348,0.01806640625,0.294921875,0.20979492534123223,0.004303843039203504,0.0,0.0,-1.9585017486571026,0.0,0.0028115442105185314,0.0028114715946967166,0.06330795639114563,0.06331637939442071,0.0,-4.950020811734164e-06
1626109265.582492,-0.21125746882939905,-8.99958242751181e-06,5.77,4.34,0.21128316223621368,0.032675087451934814,1.0365853309631348,0.01806640625,0.294921875,0.2099899151414702,0.004195285242319675,0.0,0.0,-1.9582326502768705,0.0,0.003151362381099637,0.0031512625237261655,0.06374900237125755,0.06375745870622498,0.0,-9.881912797676187e-06
1626109265.636492,-0.20714942368259442,-1.0366189708081865e-05,5.77,4.34,0.11978187412023544,-0.016351206228137016,0.6707317233085632,0.04248046875,0.18603515625,0.20637944186602875,0.003979447273781767,0.0,0.0,-1.957786255172626,0.0,0.0028115746671662344,0.002811492245806539,0.06331539659828231,0.0633238812220769,0.0,-1.412025491191391e-05
1626109265.696792,-0.2058592556659057,-1.068878878225091e-05,5.79,4.29,0.03135068342089653,0.0005466278526000679,0.6707317233085632,0.04248046875,0.18603515625,0.19534890210326342,0.0037266496475443106,0.0,0.0,-1.9577706936435013,0.0,0.002815195230258959,0.0028151157320848853,0.06333002124934596,0.06333858049382637,0.0,-1.5589186796497584e-05
1626109265.7567918,-0.19686438576474213,-1.0211942968870076e-05,5.81,4.25,1.0513017514313105e-06,-9.77955187408952e-06,0.792682945728302,-0.00732421875,-0.01953125,0.17950928966427937,0.005308568350659473,0.0,0.0,-1.9576937916796866,0.0,0.0028122253582189664,0.002812153852319641,0.06333937582065804,0.0633479698438712,0.0,-1.4822369133196423e-05
1626109265.816792,-0.17639349791898154,-1.0523760016015387e-05,5.81,4.25,1.057751546795771e-06,-9.839549420576077e-06,0.792682945728302,-0.00732421875,-0.01953125,0.139165948388742,0.04764753638177115,0.0,0.0,-1.9556309162589987,1.0,0.003844946183760637,0.0038448520148156827,0.06463971721413497,0.06464816486612279,0.0,-1.2305465110459473e-05
1626109265.8947918,-0.1417168359978103,-8.478028297768784e-06,5.84,4.23,1.057751546795771e-06,-9.839549420576077e-06,1.2804877758026123,0.00341796875,0.01708984375,0.12404969094463651,0.08350994391791146,0.0,0.0,-1.9550194121245401,1.0,0.0028116391454696436,0.0028115943406823883,0.06331373972297566,0.06332185382467355,0.0,1.0490453537740153e-05
1626109265.936792,-0.14256719468331933,-4.6502853504362776e-08,5.84,4.23,0.007928594015538692,0.18117330968379974,1.2804877758026123,0.00341796875,0.01708984375,0.10797367200272356,0.12766488174298035,0.0,0.0,-1.9508258028343586,1.0,0.002811662828060057,0.0028116269974369046,0.06329444743575355,0.06330221328326308,0.0,3.283423459113576e-05
1626109265.9967918,-0.12203892865094342,8.216291370680583e-06,5.85,4.22,0.006644510198384523,0.4124886691570282,-21.829269409179688,-0.0361328125,0.0205078125,0.10797367200272356,0.12766488174298035,0.0,0.0,-1.9508258028343586,1.0,0.002811662828060057,0.0028116269974369046,0.06329444743575355,0.06330221328326308,0.0,3.283423459113576e-05
1626109266.0827918,-0.09370551488138837,1.54642608964013e-07,5.85,4.22,0.005509098991751671,0.8297983407974243,-44.63414764404297,0.0419921875,-0.0029296875,0.08093035948298735,0.21356803042269126,0.0,0.0,-1.910093412469656,1.0,0.0028115723883889374,0.0028115467928251873,0.06328296396876175,0.06328986080036612,0.0,-5.348609274163893e-05
