time,imu/ax,imu/ay,imu/awz,encoder/vx,encoder/vy,encoder/wz,uwb/x,uwb/y,accel/ax,accel/ay,accel/awz,accel/var_ax,accel/var_ay,accel/var_awz,odom/vx,odom/vy,odom/wz,odom/var_vx,odom/var_vy,odom/var_wz,cmd/vx,cmd/vy,cmd/wz
1626363079610007048,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.37,11.78,-4.46759912328e-06,-1.31906530377e-07,0.0,0.0271652992512,0.0271652992512,0.0,4.46312949922e-06,2.84734188193e-06,0.00212960340309,0.0633696272217,0.0633696272246,0.00343754416961,,,
1626363079669007063,-0.0107421875,0.01318359375,1.46341466904,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.36358897348e-06,-1.26939447634e-07,0.0,0.027155469259,0.0271554692591,0.0,4.47037232e-06,2.85306107112e-06,0.00199793982299,0.0633091236746,0.0633091236771,0.00460905652092,,,
1626363079729007006,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.77,-4.16967272347e-06,-1.22089053535e-07,0.0,0.0271555961193,0.0271555961194,0.0,4.47625863705e-06,2.85865603775e-06,0.0020885037625,0.063302870469,0.0633028704712,0.00376984093282,,,
1626363079789006948,-0.0107421875,0.02001953125,1.40243899822,,,,,,-4.37680374905e-06,-1.17367212973e-07,0.0,0.0271556875409,0.027155687541,0.0,4.47813842791e-06,2.8641714821e-06,0.00195666676201,0.0633104713456,0.0633104713474,0.00495950978978,,,
1626363079849006891,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.81,-4.24889191183e-06,-1.12781561684e-07,0.0,0.0271557784642,0.0271557784643,0.0,4.48440660309e-06,2.86963174541e-06,0.0021087390649,0.0632956600455,0.0632956600471,0.0041007449816,,,
1626363079909007072,0.00048828125,0.0078125,1.40243899822,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.14745876656e-06,-1.08331315476e-07,0.0,0.0271558706103,0.0271558706103,0.0,4.48740571298e-06,2.87498711828e-06,0.00218543806104,0.0632888461824,0.0632888461838,0.00323313096838,,,
1626363079909007072,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.82,-4.14745876656e-06,-1.08331315476e-07,0.0,0.0271558706103,0.0271558706103,0.0,4.48740571298e-06,2.87498711828e-06,0.00218543806104,0.0632888461824,0.0632888461838,0.00323313096838,,,
1626363080006006956,-0.00537109375,0.01611328125,1.34146344662,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.48786488959e-06,-1.04014699064e-07,0.0,0.0275259823601,0.0275259823602,0.0,4.32181237872e-06,2.87637682292e-06,0.00230837416411,0.066014492089,0.0660144920902,0.00333618270039,,,
1626363080029006958,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.8,-4.22267606603e-06,-9.98336544618e-08,0.0,0.0271560913483,0.0271560913484,0.0,4.49259913558e-06,2.88538005102e-06,0.00224964145811,0.0632852520635,0.0632852520645,0.003790015556,,,
1626363080089006901,-0.01123046875,0.00244140625,1.46341466904,,,,,,-4.39353770885e-06,-9.5781525909e-08,0.0,0.0271561738748,0.0271561738749,0.0,4.49246022326e-06,2.89041096882e-06,0.00210766499363,0.0632918493238,0.0632918493247,0.00497970017892,,,
1626363080149007082,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.39,11.79,-4.2991032419e-06,-9.18593086523e-08,0.0,0.0271562453093,0.0271562453094,0.0,4.49641584975e-06,2.89535322989e-06,0.00215882634296,0.0632806617521,0.0632806617528,0.00420466051004,,,
1626363080209007025,-0.0078125,0.01220703125,1.46341466904,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.39745964156e-06,-8.80611082855e-08,0.0,0.0271563089616,0.0271563089617,0.0,4.49573598891e-06,2.90017098456e-06,0.00202176005624,0.0632880241123,0.0632880241129,0.0053919370809,,,
1626363080214006901,,,,8.83928987605e-06,0.0,8.22259535198e-05,8.38,11.79,-4.49573628681e-06,-8.80606555469e-08,0.0,0.0272063077218,0.0272063077219,0.0,4.47325694249e-06,2.89973209432e-06,0.00220171720417,0.0636508669503,0.0636508669509,0.00346934098189,,,
1626363080269006968,-0.001953125,0.00927734375,1.40243899822,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.3743224627e-06,-8.43854816175e-08,0.0,0.0271563711918,0.0271563711919,0.0,4.49630810351e-06,2.90488480331e-06,0.00207432730819,0.0632941246051,0.0632941246056,0.00456076924045,,,
1626363080329006910,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.86,-4.17706278339e-06,-8.08301962995e-08,0.0,0.0271564211798,0.0271564211799,0.0,4.49828676081e-06,2.90950206932e-06,0.0022770145356,0.063290833009,0.0632908330094,0.00370261294126,,,
1626363080402007103,-0.00537109375,0.0078125,1.46341466904,,,,,,-4.49725140231e-06,-7.73916484187e-08,0.0,0.0272864481787,0.0272864481789,0.0,4.4387862541e-06,2.91299464043e-06,0.00223993265185,0.0642468710514,0.0642468710517,0.00309479306372,,,
1626363080449007034,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.85,-4.33990191631e-06,-7.40696409853e-08,0.0,0.0271564618418,0.0271564618419,0.0,4.49941009214e-06,2.91840294722e-06,0.0021290342676,0.0632965334747,0.063296533475,0.00402830186074,,,
1626363080509006977,-0.01123046875,0.015625,1.46341466904,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.14408081172e-06,-7.08581497224e-08,0.0,0.0271564857236,0.0271564857238,0.0,4.49916349601e-06,2.92269602486e-06,0.00224725563016,0.0633002913157,0.063300291316,0.00339248705855,,,
1626363080509006977,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.86,-4.14408081172e-06,-7.08581497224e-08,0.0,0.0271564857236,0.0271564857238,0.0,4.49916349601e-06,2.92269602486e-06,0.00224725563016,0.0633002913157,0.063300291316,0.00339248705855,,,
1626363080569006920,-0.01171875,0.01708984375,1.46341466904,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.40030632634e-06,-6.7755909225e-08,0.0,0.027156525099,0.0271565250992,0.0,4.49789907772e-06,2.92687650743e-06,0.00210619792258,0.0633122775851,0.0633122775852,0.00458427786861,,,
1626363080629007101,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.38,11.85,-4.21461768498e-06,-6.47619194953e-08,0.0,0.0271565641137,0.0271565641138,0.0,4.50088887545e-06,2.93096897441e-06,0.00224361265022,0.063302688387,0.0633026883871,0.00380779245945,,,
1626363080689007044,-0.0078125,0.01025390625,1.46341466904,,,,,,-4.4020535659e-06,-6.18709240487e-08,0.0,0.0271565915835,0.0271565915837,0.0,4.49963546386e-06,2.93494618612e-06,0.00210194261121,0.0633090039589,0.0633090039591,0.00499730158367,,,
1626363080749006987,,,,8.83928987605e-06,0.0,8.22259535198e-05,,,-4.28832331051e-06,-5.90831218499e-08,0.0,0.0271566314766,0.0271566314768,0.0,4.50298151924e-06,2.93883433238e-06,0.00227648496397,0.0632946493669,0.063294649367,0.00416382189313,,,
1626363080809006929,-0.00439453125,0.0126953125,1.46341466904,8.62369779497e-06,0.0,8.02204449428e-05,8.37,11.75,-4.4041985992e-06,-5.63931420337e-08,0.0,0.0271566842078,0.027156684208,0.0,4.50150555104e-06,2.94260683114e-06,0.00213203675408,0.0632996842502,0.0632996842502,0.00535125437746,,,
1626363080818006992,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.37,11.76,-4.50150592626e-06,-5.63925793308e-08,0.0,0.0272466848372,0.0272466848374,0.0,4.46099055168e-06,2.9421010385e-06,0.00235385754784,0.0639537973376,0.0639537973376,0.00348499402669,,,
1626363080902007103,-0.0029296875,0.00439453125,1.34146344662,8.62369779497e-06,0.0,8.02204449428e-05,,,-4.50235356256e-06,-5.37998301033e-08,0.0,0.0274867527888,0.027486752789,0.0,4.35377431535e-06,2.94450778757e-06,0.00225166843708,0.065718370325,0.0657183703251,0.00309617718779,,,
1626363080929007053,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.36,11.76,-4.25501395061e-06,-5.13026490747e-08,0.0,0.0271568043634,0.0271568043636,0.0,4.50553918823e-06,2.94986538658e-06,0.00218545758604,0.0632811334004,0.0632811334004,0.00363050219058,,,
1626363081006006956,-0.0078125,0.017578125,1.46341466904,,,,,,-4.50375174947e-06,-4.88936935565e-08,0.0,0.0273268523552,0.0273268523554,0.0,4.42718636914e-06,2.95250946322e-06,0.00231266419139,0.0645252732731,0.0645252732731,0.0033342903047,,,
1626363081049006939,,,,8.62369779497e-06,0.0,8.02204449428e-05,8.37,11.78,0.542908883164,-4.88972448912e-08,0.0,0.0271568932473,0.0271568932475,0.0,0.0230412772043,2.95036492557e-06,0.00220707678302,0.0632774005471,0.0632774005471,0.00418697243191,0.678784221188,0.0,0.0
1626363081109006882,-0.01416015625,-0.01416015625,1.03658533096,0.0261119008064,0.0,-0.017450267449,,,0.524139280256,-3.21283329775e-08,0.0,0.0271569237437,0.0271569243636,0.0,0.053279575155,2.99328423936e-06,0.00206703999717,0.0632861269832,0.0632861315645,0.00537450613151,,,
1626363081110007048,,,,0.064837731421,0.0,-0.00434559909627,8.36,11.79,0.500403716827,-3.23635361495e-08,0.0,0.0271669254031,0.027166926023,0.0,0.0537800619081,2.99261242477e-06,0.0021353674801,0.0633586024443,0.0633586070288,0.00343020896573,,,
1626363081169007063,0.0029296875,-0.04443359375,0.731707334518,0.152001708746,0.0,0.0401322096586,,,0.499690559222,1.82671995009e-07,0.0,0.0271569531647,0.0271569575076,0.0,0.0824303230559,3.57291214983e-06,0.00202703665805,0.0632994870165,0.0632995195166,0.00460176831762,,,
1626363081229007006,,,,0.266402155161,0.0,-2.62339540313e-06,8.36,11.87,0.460074304211,1.25204766224e-06,0.0,0.0271569564146,0.0271569703384,0.0,0.111249993731,6.4880655189e-06,0.00636034610282,0.063294617114,0.0632947229487,0.00376695567018,,,
1626363081289006948,0.43603515625,-0.11279296875,1.58536589146,,,,,,-0.109523040131,4.11375725358e-06,0.0,0.027156929896,0.0271569647948,0.0,0.1092702232,1.44023217539e-05,0.00599217404823,0.063303509,0.0633037769967,0.00495664490151,,,
1626363081349006891,,,,0.371728569269,0.0,0.0347976796329,8.37,11.92,-0.102174044931,6.84065742401e-06,0.0,0.0271569030817,0.027156961933,0.0,0.11351699571,2.22214438505e-05,0.00139160697869,0.0632898663326,0.0632903273739,0.00409961617637,,,
1626363081409007072,0.2216796875,-0.37060546875,0.731707334518,0.467303544283,0.0,0.0174577403814,,,-0.10730531551,8.37434557344e-06,0.0,0.0271568787849,0.0271569631765,0.0,0.123600460901,2.70244756174e-05,0.00131241493852,0.0632956061718,0.063296280197,0.00528738798103,,,
1626363081409007072,,,,0.560795307159,0.0,2.43028389377e-05,8.37,11.91,-0.107305315579,7.95809740776e-06,0.0,0.0271568787849,0.0271569631746,0.0,0.123600460736,2.58080626703e-05,-0.0129782753394,0.0632956061718,0.0632962801815,0.00314290706072,,,
1626363081506006956,0.130859375,-0.4736328125,4.20731735229,0.666527092457,0.0,2.43028389377e-05,,,-0.138864461207,1.37018625482e-05,0.0,0.0275268899132,0.0275270005851,0.0,0.133726484275,4.24802254732e-05,-0.00627830979036,0.0660260827246,0.0660270069645,0.00329849463308,,,
1626363081529006958,,,,0.692005038261,0.0,-0.0522505715489,8.34,11.92,-0.12321741428,2.11960421126e-05,0.0,0.0271568895608,0.0271570263498,0.0,0.159286734375,6.3209244026e-05,-0.00611199036114,0.0632978836867,0.0632990183092,0.00375252313056,,,
1626363081589006901,0.08740234375,1.93359375,-7.19512224197,,,,,,-0.147433302889,1.01751009981e-05,0.0,0.0271568738731,0.0271570448261,0.0,0.181966801739,3.47024490583e-05,-0.00582095151796,0.0633040725307,0.0633055080298,0.00494245233568,,,
1626363081649007082,,,,0.717313051224,0.0,-3.66528001905e-05,8.23,11.8,-0.165675264896,9.11585890983e-07,0.0,0.0271568677645,0.0271570810214,0.0,0.205183033142,9.65088351257e-06,-0.00150688100246,0.063291875293,0.0632936833945,0.00418966626156,,,
1626363081709007025,-0.16943359375,0.26220703125,-0.304878056049,0.702602207661,0.0,0.0174003355205,,,-0.192632177631,-5.77166240222e-06,0.0,0.0271568747397,0.027157146498,0.0,0.227006748081,-9.10099747285e-06,-0.00140841167991,0.0632980544596,0.0633003682944,0.00537705518748,,,
1626363081714006901,,,,0.700539886951,0.0,0.0175009388477,8.14,11.71,-0.227006748284,-5.47724746922e-06,0.0,0.0272068734999,0.0272071452513,0.0,0.225871741895,-8.23976632428e-06,0.00361030334297,0.0636609050844,0.0636632267793,0.00346339621162,,,
1626363081769006968,0.15087890625,0.06494140625,1.15853655338,0.69738817215,0.0,0.0134941926226,,,-0.213792747285,-2.33432847573e-06,0.0,0.0271568983955,0.0271572425881,0.0,0.246304748344,-3.91579677394e-07,0.00343353389804,0.063302976224,0.0633059181717,0.00455486361535,,,
1626363081822605848,,,,0.678960263729,0.0,-2.95496301987e-05,8.04,11.63,-0.224272806202,-1.95073784297e-06,0.0,0.0271451619454,0.0271455782939,0.0,0.264636674543,4.35003750988e-07,0.000298126505476,0.0632034118874,0.0632069903749,0.00357702404219,,,
1626363081895605803,-0.2197265625,0.13818359375,5.18292713165,,,,,,0.291853354561,5.36916364564e-07,0.0,0.0272854093124,0.0272859185933,0.0,0.317761555349,7.1859600818e-06,0.00180606483301,0.0642336773365,0.064238118117,0.0030493059785,0.678784221188,0.0,0.0
1626363081942605972,,,,0.68020093441,0.0,-0.0174162387848,7.95,11.55,0.298540420788,5.59760305418e-06,0.0,0.0271569051972,0.0271575439236,0.0,0.35780330655,2.10818957667e-05,0.00172448537315,0.0632956180398,0.0633011448158,0.0039830439755,,,
1626363082002605915,-0.0146484375,0.310546875,-2.86585378647,0.672547459602,0.0,0.0174577403814,,,0.253597019009,1.18139057139e-05,0.0,0.0271569155473,0.027157739817,0.0,0.396355685709,3.84516814219e-05,0.00427343107103,0.0633001475453,0.0633072577932,0.00337365346828,,,
1626363082002605915,,,,0.682072877884,0.0,-2.62339540313e-06,7.88,11.5,0.253597019009,1.18139057139e-05,0.0,0.0271569155473,0.027157739817,0.0,0.396355685709,3.84516814219e-05,0.00427343107103,0.0633001475453,0.0633072577932,0.00337365346828,,,
1626363082062605858,0.21240234375,1.673828125,-0.365853667259,0.676044523716,0.0,-0.0175097361207,,,0.233546247331,1.33906156796e-05,0.0,0.0271568127006,0.0271578803591,0.0,0.430576714187,4.36442138563e-05,0.00400915082474,0.0633115305231,0.0633207142742,0.00456555671767,,,
1626363082122605801,,,,0.691200613976,0.0,0.0174074396491,7.81,11.43,0.198641370943,1.59196612098e-05,0.0,0.0271567682134,0.0271581048752,0.0,0.460316578011,5.19182676148e-05,0.0124864908381,0.0633015348742,0.0633130656663,0.0038002634103,,,
1626363082182605982,1.388671875,-0.15283203125,1.95121955872,,,,,,-0.454084071187,1.24533663401e-05,0.0,0.027156763441,0.0271584315208,0.0,0.449647639971,4.37355674613e-05,0.0116956403594,0.0633077185765,0.0633221391837,0.00498982953515,,,
1626363082242605925,,,,0.686211645603,0.0,-7.27473452571e-05,7.74,11.38,-0.43225293649,9.65012650178e-06,0.0,0.0271567958717,0.0271587745217,0.0,0.43983694347,3.68215243296e-05,0.00838823175972,0.0632933748946,0.0633106328386,0.00416085980023,,,
1626363082302605867,-0.53515625,-0.27099609375,0.853658556938,0.703865289688,0.0,0.00456137536094,,,-0.411978793017,7.07711746065e-06,0.0,0.0271568464855,0.0271590961299,0.0,0.430869447685,3.05313078462e-05,0.00664366229538,0.0632817930892,0.0633016714345,0.00330574416246,,,
1626363082302605867,,,,0.678387224674,0.0,0.00428294856101,7.67,11.34,-0.411978793017,7.07711746065e-06,0.0,0.0271568464855,0.0271590961299,0.0,0.430869447685,3.05313078462e-05,0.00664366229538,0.0632817930892,0.0633016714345,0.00330574416246,,,
1626363082395605803,-0.1708984375,0.17333984375,2.92682933807,0.678774535656,0.0,0.0175278652459,,,-0.422328533516,-6.71644821485e-07,0.0,0.0274869155352,0.0274894050722,0.0,0.408391695464,9.80686849263e-06,0.00311172306918,0.065708829818,0.0657316431106,0.00333295688646,,,
1626363082422605991,,,,0.670680463314,0.0,9.08752044779e-05,7.61,11.32,-0.401881098011,-4.82543135661e-06,0.0,0.0271569789636,0.0271596369609,0.0,0.415110898144,-1.59844671984e-06,0.00302317395664,0.0632758331756,0.0633001057895,0.00386654374769,,,
1626363082499605894,-0.04150390625,0.0634765625,7.07317066193,,,,,,-0.408029659519,-7.57117462067e-06,0.0,0.0273270125721,0.0273298071105,0.0,0.401093170746,-9.04458613273e-06,0.00902595654826,0.0645220595422,0.0645483405845,0.00343073417798,,,
1626363082542605877,,,,0.691664159298,0.0,0.0217199381441,7.55,11.28,-0.394238052782,-1.20185317301e-05,0.0,0.0271570270768,0.0271599119132,0.0,0.402519050109,-2.14431928803e-05,0.00862189007485,0.0632752615362,0.063302625846,0.00428288889608,,,
1626363082602605820,-0.3408203125,1.29150390625,2.01219511032,0.682083308697,0.0,9.44267885643e-05,,,-0.395452417591,-1.20351879317e-05,0.0,0.0271570276747,0.0271599804379,0.0,0.397580171734,-2.21644624977e-05,0.00809084068377,0.0632845963173,0.063313145052,0.00546973959591,,,
1626363082603605986,,,,0.687182128429,0.0,-0.0392592251301,7.48,11.24,-0.397580171696,-1.25793140149e-05,0.0,0.0271670293341,0.0271699819881,0.0,0.397182525711,-2.38446225949e-05,0.00574139556622,0.063357072706,0.0633856386609,0.00346846888051,,,
1626363082662606001,0.10205078125,-0.23974609375,-2.01219511032,0.683478713036,0.0,0.0130751188844,,,-0.389953816354,-1.57817591608e-05,0.0,0.0271570271662,0.0271600192203,0.0,0.39339144823,-3.3047269496e-05,0.00536202584562,0.0632983369135,0.0633278298678,0.00463978565514,,,
1626363082722605944,,,,0.697694003582,0.0,-0.013311537914,7.42,11.22,-0.368326755487,-1.86109158389e-05,0.0,0.0271570014817,0.0271599877887,0.0,0.390099802497,-4.21299588221e-05,0.00124766226446,0.0632937316123,0.0633237953166,0.00378197564255,,,
1626363082791605949,1.19287109375,0.802734375,0.731707334518,,,,,,-0.386775013883,-2.17290631482e-05,0.0,0.0272469477481,0.0272499220212,0.0,0.383294014386,-5.17901670172e-05,0.00199836402434,0.0639569613694,0.06398766794,0.00309440973159,,,
1626363082842605829,,,,0.668010890484,0.0,0.0523982904851,7.35,11.22,-0.375960012808,-2.66884443638e-05,0.0,0.027156898128,0.0271598507932,0.0,0.383705057893,-6.6516913084e-05,0.00189927305841,0.063302978023,0.0633338664746,0.0041077790955,,,
1626363082902606010,0.4267578125,0.0009765625,0.792682945728,0.686619102955,0.0,-0.0348532274365,,,-0.355940902664,-2.59458207306e-05,0.0,0.0271568685451,0.0271597887511,0.0,0.381042349125,-6.52237364557e-05,0.0113845660292,0.0633018488846,0.0633329582274,0.00347200268851,,,
1626363082902606010,,,,0.673609614372,0.0,-0.0305173546076,7.28,11.2,-0.355940902664,-2.59458207306e-05,0.0,0.0271568685451,0.0271597887511,0.0,0.381042349125,-6.52237364557e-05,0.0113845660292,0.0633018488846,0.0633329582274,0.00347200268851,0.678784221188,0.0,0.0
1626363082999605894,0.37451171875,0.0517578125,4.32926845551,0.64665800333,0.0,-0.0305209066719,,,0.210840328909,-2.45140762107e-05,0.0,0.0275268487933,0.0275297380332,0.0,0.42303488997,-6.34391104758e-05,0.0138911935558,0.066029065412,0.066061052928,0.00343379349821,,,
1626363083022605896,,,,0.673947930336,0.0,0.0304851811379,7.21,11.18,0.211021657972,-2.54878475787e-05,0.0,0.0271568397542,0.0271597107246,0.0,0.445243422677,-6.63807619392e-05,0.0135211102849,0.0632992731545,0.0633307933476,0.0038871389604,,,
1626363083082605839,0.2587890625,1.037109375,8.04878044128,,,,,,0.192560290353,-2.61739299995e-05,0.0,0.0271568284245,0.0271597556225,0.0,0.472031958985,-6.97961822221e-05,0.0126983732811,0.0633047367466,0.0633370051611,0.00507619541048,,,
1626363083142606020,,,,0.658806562424,0.0,-0.00429529836401,7.15,11.17,0.16764851319,-3.08170022652e-05,0.0,0.0271568308363,0.0271598638935,0.0,0.495544333019,-8.38005036931e-05,0.0109982123873,0.063292197782,0.0633255789917,0.00424315829726,,,
1626363083202605963,0.1259765625,-0.1123046875,4.20731735229,0.668805658817,0.0,-0.0173496659845,,,-0.49078879146,-3.46094679132e-05,0.0,0.0271568470773,0.0271600637729,0.0,0.478745714542,-9.56966358218e-05,0.0102783098913,0.0632982121178,0.0633332984764,0.00543014645791,,,
1626363083207605839,0.201171875,0.21240234375,3.10975623131,0.68256431818,0.0,-0.0436453968287,7.08,11.18,-0.478745714118,-3.13238562779e-05,0.0,0.0272068458375,0.0272100624412,0.0,0.476352046621,-8.56594423435e-05,0.0257266111549,0.0636610614267,0.0636962505337,0.00348455002361,,,
1626363083291605949,,,,0.695249676704,0.0,0.0261457581073,,,-0.463733744385,-3.10431148966e-05,0.0,0.0274468800173,0.027450275479,0.0,0.450285444804,-8.75402387752e-05,0.0170735217228,0.0654265428194,0.0654639673128,0.00309596742047,,,
1626363083322605848,,,,0.707154631615,0.0,-0.00437508150935,7.03,11.19,-0.444709895299,-3.61088527223e-05,0.0,0.0271568924696,0.027160404709,0.0,0.451527154668,-0.000102065030494,0.0165098903129,0.0632877987346,0.063325858191,0.00371012861603,,,
1626363083395605803,-0.01318359375,-0.1455078125,1.8292683363,,,,,,-0.440425260467,-4.19324265727e-05,0.0,0.02728690063,0.0272905053677,0.0,0.434699828926,-0.000122444163355,-0.00953850262586,0.0642392760032,0.064278721013,0.00333398060864,,,
1626363083442605972,,,,0.687621831894,0.0,0.0130446404219,6.96,11.21,-0.428525149968,-4.381341624e-05,0.0,0.0271569147209,0.0271605666342,0.0,0.43108400927,-0.000129664512902,-0.00908710622415,0.0632877256333,0.0633276072065,0.00426649712631,,,
1626363083502605915,0.74365234375,1.99993896484,-2.37804889679,0.678493797779,0.0,-0.00436897389591,,,-0.424729962193,-4.40680273436e-05,0.0,0.0271569307175,0.0271606030825,0.0,0.422494033196,-0.000133185808925,-0.00853750666594,0.0632970393711,0.0633374307366,0.00545361709294,,,
1626363083502605915,,,,0.68030244112,0.0,-0.0261149089783,6.9,11.25,-0.424729961911,-3.89452693436e-05,0.0,0.0271569307175,0.0271606029534,0.0,0.422494034221,-0.000117438040565,0.0116266489971,0.0632970393711,0.063337429517,0.00345401305615,0.678784221188,0.0,0.0
1626363083562605858,-0.08251953125,1.373046875,-2.56097555161,0.668237686157,0.0,-0.0129904178903,,,0.21132390952,-3.47708806694e-05,0.0,0.0271569567598,0.0271606174394,0.0,0.451891288726,-0.000108339412392,0.0108980508217,0.0633115827744,0.0633522083331,0.00464542148188,,,
1626363083622605801,,,,0.691383361816,0.0,0.0480354912579,6.83,11.28,0.181236099812,-3.24214966014e-05,0.0,0.0271569640205,0.0271605985229,0.0,0.478129619024,-0.000103592654293,0.0130681416088,0.0633031168261,0.0633438209897,0.0038322260196,,,
1626363083682605982,0.21484375,0.08203125,3.47560977936,0.679811120033,0.0,0.0175278652459,,,0.165811143656,-3.43249756748e-05,0.0,0.0271569542362,0.0271606288607,0.0,0.502140180418,-0.000110581390179,0.0122607123234,0.0633098904272,0.0633511250187,0.00502156715132,,,
1626363083742605925,0.25390625,0.494140625,3.65853667259,,,,6.77,11.47,0.143224358283,-3.41316665841e-05,0.0,0.0271569559905,0.0271607123532,0.0,0.523428572004,-0.000112445513785,0.00769476678846,0.0632956836991,0.0633377455456,0.00417341942933,,,
1626363083802605867,,,,0.681894421577,0.0,-0.0305910296738,,,-0.525266212464,-3.46676958352e-05,0.0,0.0271569678242,0.0271608616379,0.0,0.535282181929,-0.000117370614736,-0.010702257006,0.0632840379371,0.0633273486777,0.00331025262529,,,
1626363083802605867,,,,0.696795701981,0.0,0.0178665854037,6.83,11.61,-0.525266212464,-3.46676958352e-05,0.0,0.0271569678242,0.0271608616379,0.0,0.535282181929,-0.000117370614736,-0.010702257006,0.0632840379371,0.0633273486777,0.00331025262529,,,
1626363083895605803,-0.57080078125,-0.14013671875,-4.93902444839,0.681056499481,0.0,-0.0480280183256,,,-0.51438810386,-3.17335140617e-05,0.0,0.0274869979553,0.0274910807228,0.0,0.497413302236,-0.000111700757143,0.00463965795547,0.0657109790257,0.0657568038694,0.00333482681926,,,
1626363083922605991,,,,0.671418726444,0.0,0.0262428075075,6.71,11.54,-0.493083301349,-2.64376670976e-05,0.0,0.0271570254256,0.0271612488161,0.0,0.495785271997,-9.79344506234e-05,0.00448899041826,0.0632777610673,0.063324064563,0.00386840201654,,,
1626363083999605894,0.3095703125,1.48681640625,5.06097555161,,,,,,-0.478384525268,-1.77257159658e-05,0.0,0.0273270270847,0.0273313685686,0.0,0.470252013654,-7.36646412829e-05,0.0325656706758,0.0645238312408,0.0645717767139,0.00343147988983,,,
1626363084042605877,,,,0.694040417671,0.0,-0.00438879709691,6.61,11.47,-0.465239767844,-1.58569363184e-05,0.0,0.0271570140954,0.0271614140126,0.0,0.463684250942,-6.86559406918e-05,0.0310925378506,0.0632768473855,0.0633250600658,0.00428362963859,,,
1626363084102605820,0.32861328125,0.14892578125,-6.34146356583,0.676227271557,0.0,0.0131183164194,,,-0.458251351204,-1.64562072685e-05,0.0,0.0271569909978,0.0271614150732,0.0,0.450633856928,-7.04987073338e-05,0.029129322616,0.0632860253441,0.0633346924651,0.00547047450806,,,
1626363084103605986,,,,0.688022017479,0.0,-0.021802412346,6.51,11.46,-0.450633858955,-2.15371087256e-05,0.0,0.0271669926572,0.0271714165746,0.0,0.450183142325,-8.6166946504e-05,0.0109288927457,0.0633585025495,0.0634071959364,0.00346876223018,,,
