time,la_x,la_y,uwb_x,uwb_y,vel_linear_x,vel_angular_z,mpu_ang_vel_z,mpu_linear_acc_x,mpu_linear_acc_y,odom_linear_x,odom_angular_z,odom_filtered_linear_x,odom_filtered_angular_z,odom_yaw,odom_filtered_yaw,cmd_linear_x,cmd_angular_z,var_x,var_y,var_xvel,var_yvel,vel_linear_y,odom_linear_y,odom_filtered_linear_y,cmd_linear_y
1626092574.640975,0.00024415673225362464,-6.703266605184659e-07,0.0,0.0,3.77452636257658e-07,-3.5111875149596017e-06,,,,-1.027914536697803e-07,0.0017325825963659528,7.921105795854587e-05,0.001598256412436392,-1.0344187480544873,-1.032859071580858,,,7.284273870498812,7.284418669910411,0.009261344087186789,0.009261344121778254,0.0,-5.346096572362352e-07,-7.474829638014549e-07,
1626092574.7149749,0.00023616330049332888,-6.489036623447697e-07,5.76,4.86,3.77452636257658e-07,-3.5111875149596017e-06,1.2804877758026123,-0.01171875,0.00244140625,-1.0245691626671763e-07,0.0016797136275322527,7.570399748070294e-05,0.001575500783942091,-1.0344203452640202,-1.0328280378389845,,,7.285152689086519,7.285297488500397,0.010342893682132013,0.010342893710683053,0.0,-5.271805155424824e-07,-7.382090761999982e-07,
1626092574.760975,0.00022852829024316325,-6.27988658028966e-07,5.76,4.89,3.7516502970902366e-07,-3.4899076126748696e-06,1.3414634466171265,-0.009765625,0.0087890625,-1.0226612926551296e-07,0.001906745281366934,6.378286298842976e-05,0.0016739768628652027,-1.034413284762036,-1.0328491222686917,,,7.285891693269185,7.286036492681347,0.010192403503500824,0.010192403524767756,0.0,-5.169741938351135e-07,-7.008384257083781e-07,
1626092574.820975,0.00022077453064982535,-6.065707308045212e-07,5.78,4.91,3.77452636257658e-07,-3.5111875149596017e-06,1.3414634466171265,-0.0185546875,0.00927734375,-1.0209480376716576e-07,0.0015910765072421275,5.32929263092099e-05,0.0015544083312374764,-1.0344240956813704,-1.032873308888866,,,7.2866334271677715,7.2867782265785435,0.00995928941241796,0.009959289428065211,0.0,-5.048965915426091e-07,-6.629899931221003e-07,
1626092574.880975,0.00021302053862687147,-5.849853311751398e-07,5.77,4.92,3.7516502970902366e-07,-3.4899076126748696e-06,1.2195122241973877,-0.0078125,-0.0029296875,-1.0103990945560945e-07,0.0018612761481228252,4.528515290919891e-05,0.0016951299590754075,-1.0343956026606929,-1.0328659364408195,,,7.287437017809291,7.287581817219595,0.009959424800926889,0.009959424812422164,0.0,-4.93039961487246e-07,-6.287675845528412e-07,
1626092574.9029748,0.00020684059266000494,-5.681313675083033e-07,5.78,4.92,3.77452636257658e-07,-3.5111875149596017e-06,1.402438998222351,-0.00537109375,0.00341796875,-1.0202108982921953e-07,0.001756561520087121,3.64123767519139e-05,0.001643641606369439,-1.0344173162781813,-1.032910830469057,,,7.28812254744297,7.288267346851941,0.009303706660352174,0.009303706668490109,0.0,-4.777631306124349e-07,-5.900744372822098e-07,
1626092574.940975,0.00020095106756919709,-5.515403750398028e-07,5.79,4.92,3.7516502970902366e-07,-3.4899076126748696e-06,1.2804877758026123,-0.009765625,0.0048828125,-1.0194126797859597e-07,0.0018279417997583867,3.4808511790695655e-05,0.0016771044981698567,-1.0344143676657687,-1.032865152768335,,,7.288999115549742,7.2891439149603965,0.010394475998983257,0.010394476005407662,0.0,-4.6384170462606444e-07,-5.717805516761338e-07,
1626092575.006975,0.00019457247351323164,-5.335406226344672e-07,5.79,4.93,3.77452636257658e-07,-3.5111875149596017e-06,1.3414634466171265,-0.0068359375,0.0146484375,-1.0201795286399385e-07,0.0016755008010823653,2.8485617395248775e-05,0.001645818199615625,-1.0344194036286782,-1.0328312574262781,,,7.289963220817608,7.2901080202279775,0.010342990128788785,0.01034299013302791,0.0,-4.4673055791894524e-07,-5.357991801816513e-07,
1626092575.0609748,0.00018821770584450287,-5.153673976654017e-07,5.79,4.91,3.7516502970902366e-07,-3.4899076126748696e-06,1.2804877758026123,-0.00537109375,0.00732421875,-1.0200695304627117e-07,0.001882514494508689,2.4355604233994006e-05,0.0017720762124213358,-1.0344114234846895,-1.0328287315598697,,,7.290482135164987,7.290626934574691,0.009953417115398908,0.00995341711854977,0.0,-4.368593554367916e-07,-5.130680465221651e-07,
1626092575.120975,0.00018178525474954032,-4.968545258219348e-07,5.76,4.93,0.056725695729255676,-0.016223249956965446,1.3414634466171265,0.0,0.01123046875,0.032921494267335,0.002214643370108171,0.0015241351531653806,0.0018575215484880243,-1.0344000466054124,-1.0328315208888619,0.5,0.0,7.2910107292999795,7.291155528709032,0.009227001288657687,0.00922700129095762,0.0,-3.833509897748222e-07,-4.908790406987185e-07,0.0
1626092575.180975,0.0001753672750637005,-4.782732150914429e-07,5.73,4.94,0.41941553354263306,0.0010863005882129073,1.1585365533828735,0.16162109375,-0.15380859375,0.10098396594641473,0.006220484594081151,0.05501621260680346,0.004344240226694652,-1.0337205833221046,-1.032509091099787,0.5,0.0,7.291978986990627,7.292123783973217,0.009270279283416047,0.009270288620262685,0.0,3.358322699895384e-06,8.671248330593642e-07,0.0
1626092575.2149749,0.00016998275358868326,-4.632259718672536e-07,5.75,4.87,0.5214589834213257,0.000526155810803175,1.585365891456604,0.10693359375,-0.11962890625,0.15343634733067157,0.00623025849524831,0.109191605271174,0.004945654647255638,-1.0343565810216246,-1.0319598311168894,0.5,0.0,7.29289842546953,7.293043183531404,0.009406196481904945,0.009406259568370273,0.0,-3.749612453181532e-05,-1.5019262255052181e-05,0.0
1626092575.240975,0.0001651905064129421,-4.4917674246909097e-07,5.74,4.76,0.5035374760627747,0.01581951230764389,3.7804877758026123,-0.4462890625,0.01220703125,0.21513799787593219,0.010417780484248643,0.17221443569572903,0.010046143727839796,-1.0322718634667851,-1.030647921749268,0.5,0.0,7.294150281695439,7.294294812401048,0.010392420296412208,0.010392624820982656,0.0,-1.3020778309403022e-05,-2.650555413708651e-05,0.0
1626092575.3009748,0.00016011504987070805,-4.3421991834519795e-07,5.7,4.62,0.4320983588695526,-0.016433879733085632,1.097561001777649,-0.3974609375,-0.0244140625,0.23816445991109594,0.007630913032837627,0.21710990025776375,0.00548281006371123,-1.0336305540244155,-1.031098876733161,0.5,0.0,7.295337049027134,7.295481073153398,0.010211129020445181,0.010211525617103827,0.0,-5.7222198425086964e-05,-2.8955003307490457e-05,0.0
1626092575.360975,0.0001548801713061334,-4.1872035403430324e-07,5.67,4.58,0.049594055861234665,-0.016474144533276558,-0.5487805008888245,0.04541015625,0.16943359375,0.2200309889266931,0.009954313745086329,0.23913257599334223,0.010372187885892045,-1.0328913320086768,-1.030897976018715,0.5,0.0,7.296708650035399,7.296851842934936,0.009967469896912001,0.009968085578235562,0.0,-6.679121248409091e-05,-5.3187504073702264e-05,0.0
1626092575.420975,0.00014958253750028394,-4.029630962025273e-07,5.65,4.5,0.10208996385335922,0.03285292536020279,1.5243902206420898,-0.00732421875,0.00439453125,0.1900595081521878,0.005991066170770937,0.2238003370479468,0.008245843175472898,-1.0327590610286577,-1.0311091992248016,0.5,0.0,7.297737001342876,7.2978795120780315,0.009347456703109073,0.00934819667435649,0.0,-4.488746472157144e-05,-5.753922338097009e-05,0.0
1626092575.480975,0.00014429796508256062,-3.871791085760546e-07,5.67,4.5,0.5092103481292725,-0.03402591869235039,1.8292683362960815,0.20654296875,-0.2021484375,0.1890541036427689,0.00837492692724347,0.21477846281383642,0.007854086692656715,-1.0307674420537127,-1.0306038206382924,0.5,0.0,7.299438136801577,7.299579534113222,0.00929386632489091,0.009294681725754823,0.0,-7.0465879048000105e-06,-4.0679944615544335e-05,0.0
1626092575.506975,0.00014001626761186195,-3.747801652073089e-07,5.7,4.43,0.4597955644130707,-0.015883658081293106,-3.47560977935791,0.01904296875,0.14892578125,0.2133753380629277,0.003997007267913811,0.21891146592857183,0.0009196166353727972,-1.032594355850745,-1.0315865569911506,0.0,0.0,7.300886608083643,7.3010270463815985,0.00941236237590944,0.009413192401975174,0.0,-3.656037583026372e-05,-3.424982105260365e-05,0.0
1626092575.5409749,0.0001360316936632957,-3.6276438123004135e-07,5.48,4.71,0.011864328756928444,7.748232746962458e-06,1.4634146690368652,0.00830078125,0.19775390625,0.19937105209739087,0.008325372131297344,0.22561738828334116,0.007599275050280927,-1.0310505892174429,-1.030721606668368,0.0,0.0,7.302587635170968,7.302726948656363,0.0103940499832503,0.01039494395568054,0.0,-9.950050711730545e-06,-2.5193538131140012e-05,0.0
1626092575.610975,0.00013164303098516092,-3.4964006469729104e-07,5.59,4.49,4.110634961307369e-07,-3.823846782324836e-06,0.6097561120986938,-0.0244140625,0.00244140625,0.12294889248123124,0.004816284600923622,0.19039057129533837,0.005757729126854593,-1.0297142616852994,-1.0293943793170341,0.0,0.0,7.303875331431281,7.304013825334117,0.010211537748691435,0.010212416450193962,0.0,-1.0833155138818504e-05,-1.727170145890772e-05,0.0
1626092575.660975,0.00012736289835813021,-3.366239427526089e-07,5.64,4.34,4.110634961307369e-07,-3.823846782324836e-06,1.4634146690368652,-0.00439453125,0.01611328125,0.06998935616000715,0.002860974800166428,0.13346196574010963,0.0033940042888989993,-1.0297333294474016,-1.0289982807073594,0.0,0.0,7.304952440738928,7.305090413612161,0.009967526020323305,0.009968278821149023,0.0,-2.387215835655995e-06,-9.747402615150915e-06,0.0
1626092575.721103,0.00012302196741297876,-3.2338676288158564e-07,5.66,4.26,4.0855698557606956e-07,-3.800530521402834e-06,1.2804877758026123,-0.0087890625,0.00830078125,0.03957542346835458,0.0021643788068770333,0.08245187350693765,0.0022509723273790245,-1.029772474784927,-1.0290036816328565,0.0,0.0,7.305848382972219,7.305986132753687,0.009724776831505627,0.009725334803662581,0.0,1.7462546012063576e-06,-2.7158313815496695e-06,0.0
1626092575.781103,0.00011868715378395039,-3.1013699960932317e-07,5.68,4.23,4.0855698557606956e-07,-3.800530521402834e-06,1.2804877758026123,-0.005859375,0.01220703125,0.022370997775751925,0.0019723419282256962,0.04519578381651466,0.0019586323409470055,-1.0297810612086815,-1.0289837979575576,0.0,0.0,7.3066511918459485,7.306788872370462,0.009290345180170217,0.009290718413049844,0.0,3.6945227138425493e-06,2.052787442825114e-06,0.0
1626092575.799103,0.00011529642651464096,-3.0002057016510044e-07,5.68,4.37,0.0008764292579144239,0.2489451915025711,1.402438998222351,-0.0166015625,0.00537109375,0.012413682064754083,0.012514673222239222,0.020268052041116143,0.0059562963319449574,-1.0297071072804316,-1.0286227303461921,0.0,1.0,7.30751725430999,7.307654930557174,0.009411107309759652,0.009411342296335473,0.0,4.47705235451861e-06,5.003638595932682e-06,0.0
