time,la_x,la_y,uwb_x,uwb_y,vel_linear_x,vel_angular_z,mpu_ang_vel_z,mpu_linear_acc_x,mpu_linear_acc_y,odom_linear_x,odom_angular_z,odom_filtered_linear_x,odom_filtered_angular_z,odom_yaw,odom_filtered_yaw,cmd_linear_x,cmd_angular_z,var_x,var_xvel,var_y,var_yvel,cov_x_xvel,cov_y_yvel
1625155245.333001,0.0,0.0,5.72,4.81,0.0,0.0,1.2804877758026123,-0.01416015625,0.00390625,0.0,0.0018156100211737705,0.0,0.0016981406466051495,8.680466459446707e-05,0.0016944343336669316,,,6.602657403290578,5.087397473864954e-08,6.602657403290581,5.0873974738649544e-08,0.0,0.0
1625155245.333001,0.0,0.0,5.72,4.81,0.0,0.0,1.2804877758026123,-0.01416015625,0.00390625,0.0,0.0018156100211737705,0.0,0.0016981406466051495,8.680466459446707e-05,0.0016944343336669316,,,6.602657403290578,5.087397473864954e-08,6.602657403290581,5.0873974738649544e-08,0.0,0.0
1625155245.333001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01416015625,0.00390625,0.0,0.0018156100211737705,0.0,0.0016981406466051495,8.680466459446707e-05,0.0016944343336669316,,,6.602657403290578,5.087397473864954e-08,6.602657403290581,5.0873974738649544e-08,0.0,0.0
1625155245.333001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01416015625,0.00390625,0.0,0.0018156100211737705,0.0,0.0016981406466051495,8.680466459446707e-05,0.0016944343336669316,,,6.602657403290578,5.087397473864954e-08,6.602657403290581,5.0873974738649544e-08,0.0,0.0
1625155245.333001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0018156100211737705,0.0,0.0016981406466051495,8.680466459446707e-05,0.0016944343336669316,,,6.602657403290578,5.087397473864954e-08,6.602657403290581,5.0873974738649544e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0017001110608301738,0.0,0.0016236724535946458,8.26499247068843e-05,0.0016952237666357914,,,6.602878773484115,5.186199794551584e-08,6.602878773484118,5.186199794551585e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0017001110608301738,0.0,0.0016236724535946458,8.26499247068843e-05,0.0016952237666357914,,,6.602878773484115,5.186199794551584e-08,6.602878773484118,5.186199794551585e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0017001110608301738,0.0,0.0016236724535946458,8.26499247068843e-05,0.0016952237666357914,,,6.602878773484115,5.186199794551584e-08,6.602878773484118,5.186199794551585e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0017001110608301738,0.0,0.0016236724535946458,8.26499247068843e-05,0.0016952237666357914,,,6.602878773484115,5.186199794551584e-08,6.602878773484118,5.186199794551585e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0017001110608301738,0.0,0.0016236724535946458,8.26499247068843e-05,0.0016952237666357914,,,6.602878773484115,5.186199794551584e-08,6.602878773484118,5.186199794551585e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0020981134342326823,0.0,0.0017440940652885416,9.504615078696317e-05,0.0016177744270193092,,,6.602748893705695,4.698819423339728e-08,6.602748893705699,4.698819423339729e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0020981134342326823,0.0,0.0017440940652885416,9.504615078696317e-05,0.0016177744270193092,,,6.602748893705695,4.698819423339728e-08,6.602748893705699,4.698819423339729e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.402438998222351,-0.01513671875,0.00048828125,0.0,0.0020981134342326823,0.0,0.0017440940652885416,9.504615078696317e-05,0.0016177744270193092,,,6.602748893705695,4.698819423339728e-08,6.602748893705699,4.698819423339729e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0020981134342326823,0.0,0.0017440940652885416,9.504615078696317e-05,0.0016177744270193092,,,6.602748893705695,4.698819423339728e-08,6.602748893705699,4.698819423339729e-08,0.0,0.0
1625155245.393001,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0020981134342326823,0.0,0.0017440940652885416,9.504615078696317e-05,0.0016177744270193092,,,6.602748893705695,4.698819423339728e-08,6.602748893705699,4.698819423339729e-08,0.0,0.0
1625155245.4750009,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0017372983142690198,0.0,0.0017062401058252556,0.0001267882598760063,0.0016961752097981,,,6.603092974277707,5.048308849507991e-08,6.60309297427771,5.048308849507991e-08,0.0,0.0
1625155245.4750009,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0017372983142690198,0.0,0.0017062401058252556,0.0001267882598760063,0.0016961752097981,,,6.603092974277707,5.048308849507991e-08,6.60309297427771,5.048308849507991e-08,0.0,0.0
1625155245.4750009,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0017372983142690198,0.0,0.0017062401058252556,0.0001267882598760063,0.0016961752097981,,,6.603092974277707,5.048308849507991e-08,6.60309297427771,5.048308849507991e-08,0.0,0.0
1625155245.4750009,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0017372983142690198,0.0,0.0017062401058252556,0.0001267882598760063,0.0016961752097981,,,6.603092974277707,5.048308849507991e-08,6.60309297427771,5.048308849507991e-08,0.0,0.0
1625155245.4750009,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0017372983142690198,0.0,0.0017062401058252556,0.0001267882598760063,0.0016961752097981,,,6.603092974277707,5.048308849507991e-08,6.60309297427771,5.048308849507991e-08,0.0,0.0
1625155245.513001,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0016668993176349272,0.0,0.0016406571397360424,8.321561811126758e-05,0.0016652988328060205,,,6.60318107210849,4.916239718006326e-08,6.603181072108494,4.916239718006326e-08,0.0,0.0
1625155245.513001,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0016668993176349272,0.0,0.0016406571397360424,8.321561811126758e-05,0.0016652988328060205,,,6.60318107210849,4.916239718006326e-08,6.603181072108494,4.916239718006326e-08,0.0,0.0
1625155245.513001,0.0,0.0,5.72,4.8,0.0,0.0,1.3414634466171265,-0.015625,0.0087890625,0.0,0.0016668993176349272,0.0,0.0016406571397360424,8.321561811126758e-05,0.0016652988328060205,,,6.60318107210849,4.916239718006326e-08,6.603181072108494,4.916239718006326e-08,0.0,0.0
1625155245.513001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.0016668993176349272,0.0,0.0016406571397360424,8.321561811126758e-05,0.0016652988328060205,,,6.60318107210849,4.916239718006326e-08,6.603181072108494,4.916239718006326e-08,0.0,0.0
1625155245.513001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.0016668993176349272,0.0,0.0016406571397360424,8.321561811126758e-05,0.0016652988328060205,,,6.60318107210849,4.916239718006326e-08,6.603181072108494,4.916239718006326e-08,0.0,0.0
1625155245.579001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.0017136272551201484,0.0,0.001624099720575159,9.244589954530352e-05,0.0016895922015354745,,,6.603436052511664,5.089971177698075e-08,6.603436052511667,5.089971177698075e-08,0.0,0.0
1625155245.579001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.0017136272551201484,0.0,0.001624099720575159,9.244589954530352e-05,0.0016895922015354745,,,6.603436052511664,5.089971177698075e-08,6.603436052511667,5.089971177698075e-08,0.0,0.0
1625155245.579001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.0017136272551201484,0.0,0.001624099720575159,9.244589954530352e-05,0.0016895922015354745,,,6.603436052511664,5.089971177698075e-08,6.603436052511667,5.089971177698075e-08,0.0,0.0
1625155245.579001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.0017136272551201484,0.0,0.001624099720575159,9.244589954530352e-05,0.0016895922015354745,,,6.603436052511664,5.089971177698075e-08,6.603436052511667,5.089971177698075e-08,0.0,0.0
1625155245.579001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.001616417843904451,0.0,0.001624099720575159,7.868527529153844e-05,0.0016895922015354745,,,6.603436052511664,5.089971177698075e-08,6.603436052511667,5.089971177698075e-08,0.0,0.0
1625155245.633001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.001616417843904451,0.0,0.0015588116989172713,7.868527529153844e-05,0.0016789690077235505,,,6.603619733098679,5.086924454344335e-08,6.603619733098682,5.086924454344335e-08,0.0,0.0
1625155245.633001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.001616417843904451,0.0,0.0015588116989172713,7.868527529153844e-05,0.0016789690077235505,,,6.603619733098679,5.086924454344335e-08,6.603619733098682,5.086924454344335e-08,0.0,0.0
1625155245.633001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.001616417843904451,0.0,0.0015588116989172713,7.868527529153844e-05,0.0016789690077235505,,,6.603619733098679,5.086924454344335e-08,6.603619733098682,5.086924454344335e-08,0.0,0.0
1625155245.633001,0.0,0.0,5.72,4.8,0.0,0.0,1.2804877758026123,-0.01513671875,0.0107421875,0.0,0.001616417843904451,0.0,0.0015588116989172713,7.868527529153844e-05,0.0016789690077235505,,,6.603619733098679,5.086924454344335e-08,6.603619733098682,5.086924454344335e-08,0.0,0.0
1625155245.633001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0015135866592024202,0.0,0.0015588116989172713,7.419971858767817e-05,0.0016789690077235505,,,6.603619733098679,5.086924454344335e-08,6.603619733098682,5.086924454344335e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0015135866592024202,0.0,0.0014679531361852748,7.419971858767817e-05,0.001671536622845517,,,6.603841510772668,5.120127109581175e-08,6.603841510772671,5.120127109581174e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0015135866592024202,0.0,0.0014679531361852748,7.419971858767817e-05,0.001671536622845517,,,6.603841510772668,5.120127109581175e-08,6.603841510772671,5.120127109581174e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0015135866592024202,0.0,0.0014679531361852748,7.419971858767817e-05,0.001671536622845517,,,6.603841510772668,5.120127109581175e-08,6.603841510772671,5.120127109581174e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0015135866592024202,0.0,0.0014679531361852748,7.419971858767817e-05,0.001671536622845517,,,6.603841510772668,5.120127109581175e-08,6.603841510772671,5.120127109581174e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0016929247947203247,0.0,0.0014679531361852748,7.97223953883281e-05,0.001671536622845517,,,6.603841510772668,5.120127109581175e-08,6.603841510772671,5.120127109581174e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0016929247947203247,0.0,0.001502206396454885,7.97223953883281e-05,0.001589453776811234,,,6.603710468207114,4.6445167429774294e-08,6.603710468207118,4.644516742977429e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.72,4.8,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0016929247947203247,0.0,0.001502206396454885,7.97223953883281e-05,0.001589453776811234,,,6.603710468207114,4.6445167429774294e-08,6.603710468207118,4.644516742977429e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.71,4.78,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0016929247947203247,0.0,0.001502206396454885,7.97223953883281e-05,0.001589453776811234,,,6.603710468207114,4.6445167429774294e-08,6.603710468207118,4.644516742977429e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.71,4.78,0.0,0.0,1.2195122241973877,-0.00439453125,0.0146484375,0.0,0.0016929247947203247,0.0,0.001502206396454885,7.97223953883281e-05,0.001589453776811234,,,6.603710468207114,4.6445167429774294e-08,6.603710468207118,4.644516742977429e-08,0.0,0.0
1625155245.693001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0016929247947203247,0.0,0.001502206396454885,7.97223953883281e-05,0.001589453776811234,,,6.603710468207114,4.6445167429774294e-08,6.603710468207118,4.644516742977429e-08,0.0,0.0
1625155245.787001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0018565409489708917,0.0,0.0016386119106120906,0.00014669400705336394,0.0016861489650339752,,,6.604131763275965,4.9564350476589625e-08,6.604131763275968,4.956435047658963e-08,0.0,0.0
1625155245.787001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0018565409489708917,0.0,0.0016386119106120906,0.00014669400705336394,0.0016861489650339752,,,6.604131763275965,4.9564350476589625e-08,6.604131763275968,4.956435047658963e-08,0.0,0.0
1625155245.787001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0018565409489708917,0.0,0.0016386119106120906,0.00014669400705336394,0.0016861489650339752,,,6.604131763275965,4.9564350476589625e-08,6.604131763275968,4.956435047658963e-08,0.0,0.0
1625155245.787001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0018565409489708917,0.0,0.0016386119106120906,0.00014669400705336394,0.0016861489650339752,,,6.604131763275965,4.9564350476589625e-08,6.604131763275968,4.956435047658963e-08,0.0,0.0
1625155245.787001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0018035393873253134,0.0,0.0016386119106120906,8.469543835151989e-05,0.0016861489650339752,,,6.604131763275965,4.9564350476589625e-08,6.604131763275968,4.956435047658963e-08,0.0,0.0
1625155245.813001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0018035393873253134,0.0,0.0016469013445746825,8.469543835151989e-05,0.0016383748859761993,,,6.604147842662766,4.709853556769293e-08,6.60414784266277,4.7098535567692934e-08,0.0,0.0
1625155245.813001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.01953125,0.0166015625,0.0,0.0018035393873253134,0.0,0.0016469013445746825,8.469543835151989e-05,0.0016383748859761993,,,6.604147842662766,4.709853556769293e-08,6.60414784266277,4.7098535567692934e-08,0.0,0.0
1625155245.813001,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0018035393873253134,0.0,0.0016469013445746825,8.469543835151989e-05,0.0016383748859761993,,,6.604147842662766,4.709853556769293e-08,6.60414784266277,4.7098535567692934e-08,0.0,0.0
1625155245.813001,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0018035393873253134,0.0,0.0016469013445746825,8.469543835151989e-05,0.0016383748859761993,,,6.604147842662766,4.709853556769293e-08,6.60414784266277,4.7098535567692934e-08,0.0,0.0
1625155245.813001,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0016089849971395497,0.0,0.0016469013445746825,7.904274287121999e-05,0.0016383748859761993,,,6.604147842662766,4.709853556769293e-08,6.60414784266277,4.7098535567692934e-08,0.0,0.0
1625155245.8730009,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0016089849971395497,0.0,0.0015786690390478426,7.904274287121999e-05,0.001641103085901505,,,6.6043651523176985,4.8555888378368604e-08,6.604365152317702,4.8555888378368604e-08,0.0,0.0
1625155245.8730009,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0016089849971395497,0.0,0.0015786690390478426,7.904274287121999e-05,0.001641103085901505,,,6.6043651523176985,4.8555888378368604e-08,6.604365152317702,4.8555888378368604e-08,0.0,0.0
1625155245.8730009,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0016089849971395497,0.0,0.0015786690390478426,7.904274287121999e-05,0.001641103085901505,,,6.6043651523176985,4.8555888378368604e-08,6.604365152317702,4.8555888378368604e-08,0.0,0.0
1625155245.8730009,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0016089849971395497,0.0,0.0015786690390478426,7.904274287121999e-05,0.001641103085901505,,,6.6043651523176985,4.8555888378368604e-08,6.604365152317702,4.8555888378368604e-08,0.0,0.0
1625155245.933001,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0015082619617782643,0.0,0.0014928667452324914,7.423548623227295e-05,0.0016382208073576347,,,6.604584922664079,4.942092924703415e-08,6.604584922664083,4.942092924703415e-08,0.0,0.0
1625155245.933001,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0015082619617782643,0.0,0.0014928667452324914,7.423548623227295e-05,0.0016382208073576347,,,6.604584922664079,4.942092924703415e-08,6.604584922664083,4.942092924703415e-08,0.0,0.0
1625155245.933001,0.0,0.0,5.7,4.78,0.0,0.0,1.2804877758026123,-0.0048828125,0.005859375,0.0,0.0015082619617782643,0.0,0.0014928667452324914,7.423548623227295e-05,0.0016382208073576347,,,6.604584922664079,4.942092924703415e-08,6.604584922664083,4.942092924703415e-08,0.0,0.0
1625155245.933001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0015082619617782643,0.0,0.0014928667452324914,7.423548623227295e-05,0.0016382208073576347,,,6.604584922664079,4.942092924703415e-08,6.604584922664083,4.942092924703415e-08,0.0,0.0
1625155245.933001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0015082619617782643,0.0,0.0014928667452324914,7.423548623227295e-05,0.0016382208073576347,,,6.604584922664079,4.942092924703415e-08,6.604584922664083,4.942092924703415e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001579085884804675,8.452312790170561e-05,0.0016416560805278236,,,6.604806623703779,4.973792816963791e-08,6.604806623703783,4.973792816963791e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001579085884804675,8.452312790170561e-05,0.0016416560805278236,,,6.604806623703779,4.973792816963791e-08,6.604806623703783,4.973792816963791e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001579085884804675,8.452312790170561e-05,0.0016416560805278236,,,6.604806623703779,4.973792816963791e-08,6.604806623703783,4.973792816963791e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001579085884804675,8.452312790170561e-05,0.0016416560805278236,,,6.604806623703779,4.973792816963791e-08,6.604806623703783,4.973792816963791e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001579085884804675,8.452312790170561e-05,0.0016416560805278236,,,6.604806623703779,4.973792816963791e-08,6.604806623703783,4.973792816963791e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001617571612097482,8.452312790170561e-05,0.0015616472764358276,,,6.6046757274032295,4.523785350032344e-08,6.604675727403233,4.523785350032344e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001617571612097482,8.452312790170561e-05,0.0015616472764358276,,,6.6046757274032295,4.523785350032344e-08,6.604675727403233,4.523785350032344e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.71,4.78,0.0,0.0,1.2804877758026123,-0.009765625,0.00732421875,0.0,0.0018343819821936063,0.0,0.001617571612097482,8.452312790170561e-05,0.0015616472764358276,,,6.6046757274032295,4.523785350032344e-08,6.604675727403233,4.523785350032344e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.7,4.79,0.0,0.0,1.2804877758026123,-0.01416015625,0.01123046875,0.0,0.0018343819821936063,0.0,0.001617571612097482,8.452312790170561e-05,0.0015616472764358276,,,6.6046757274032295,4.523785350032344e-08,6.604675727403233,4.523785350032344e-08,0.0,0.0
1625155245.993001,0.0,0.0,5.7,4.79,0.0,0.0,1.2804877758026123,-0.01416015625,0.01123046875,0.0,0.0018343819821936063,0.0,0.001617571612097482,8.452312790170561e-05,0.0015616472764358276,,,6.6046757274032295,4.523785350032344e-08,6.604675727403233,4.523785350032344e-08,0.0,0.0
1625155246.079001,0.0,0.0,5.7,4.79,0.0,0.0,1.2804877758026123,-0.01416015625,0.01123046875,0.0,0.0018674924123070126,0.0,0.001699340492309907,0.00013544829588357218,0.0016489198565499078,,,6.605045685204494,4.860444119972572e-08,6.605045685204497,4.860444119972572e-08,0.0,0.0
1625155246.079001,0.0,0.0,5.7,4.79,0.0,0.0,1.2804877758026123,-0.01416015625,0.01123046875,0.0,0.0018674924123070126,0.0,0.001699340492309907,0.00013544829588357218,0.0016489198565499078,,,6.605045685204494,4.860444119972572e-08,6.605045685204497,4.860444119972572e-08,0.0,0.0
1625155246.079001,0.0,0.0,5.7,4.79,0.0,0.0,1.2804877758026123,-0.01416015625,0.01123046875,0.0,0.0018674924123070126,0.0,0.001699340492309907,0.00013544829588357218,0.0016489198565499078,,,6.605045685204494,4.860444119972572e-08,6.605045685204497,4.860444119972572e-08,0.0,0.0
1625155246.079001,0.0,0.0,5.7,4.79,0.0,0.0,1.2804877758026123,-0.01416015625,0.01123046875,0.0,0.0018674924123070126,0.0,0.001699340492309907,0.00013544829588357218,0.0016489198565499078,,,6.605045685204494,4.860444119972572e-08,6.605045685204497,4.860444119972572e-08,0.0,0.0
1625155246.079001,0.0,0.0,5.7,4.79,0.0,0.0,1.2804877758026123,-0.01416015625,0.01123046875,0.0,0.0018674924123070126,0.0,0.001699340492309907,0.00013544829588357218,0.0016489198565499078,,,6.605045685204494,4.860444119972572e-08,6.605045685204497,4.860444119972572e-08,0.0,0.0
