time,la_x,la_y,uwb_x,uwb_y,vel_linear_x,vel_angular_z,mpu_ang_vel_z,mpu_linear_acc_x,mpu_linear_acc_y,odom_linear_x,odom_angular_z,odom_filtered_linear_x,odom_filtered_angular_z,odom_yaw,odom_filtered_yaw,cmd_linear_x,cmd_angular_z,var_x,var_y,var_xvel,var_yvel,vel_linear_y,odom_linear_y,odom_filtered_linear_y,cmd_linear_y
1626091655.5629618,1.659008139006654e-05,-1.480463759934631e-06,0.0,0.0,3.236893917346606e-07,-3.0110641091596335e-06,,,,-2.746564340209038e-10,0.001611680201614771,5.721973913210514e-06,0.0016068191332018393,-0.3234117807141664,-0.32190581727197154,,,3.891196859544968,3.891087178757397,0.009964426210675049,0.009964426210745437,0.0,3.482472315825211e-06,3.948065749999133e-06,
1626091655.622962,1.6022304789058528e-05,-1.5238230659585102e-06,5.81,4.91,3.246792630307027e-07,-3.0202722882677335e-06,1.2804877758026123,0.0029296875,0.0048828125,-2.504060962856549e-10,0.001653669354505015,4.737409724187927e-06,0.0015115859865049248,-0.3234128119721839,-0.3219814365862949,,,3.8915072112728617,3.8913975304857003,0.008914582636090785,0.008914582636143026,0.0,3.213575139125583e-06,3.552258454062147e-06,
1626091655.682962,1.5455692185926896e-05,-1.5643287866286605e-06,5.78,4.91,3.236893917346606e-07,-3.0110641091596335e-06,1.402438998222351,0.00244140625,0.001953125,-1.9510864780520497e-10,0.0015599389966775643,4.540027638786191e-06,0.0014557272707756991,-0.32341609411229527,-0.3219354927794442,,,3.892599650393574,3.8924899696057227,0.010382768733923568,0.010382768733963632,0.0,2.6114142214352757e-06,2.820560384012762e-06,
1626091655.760962,1.4573076302427814e-05,-1.618780913436921e-06,5.75,4.91,3.236893917346606e-07,-3.0110641091596335e-06,1.3414634466171265,0.00927734375,-0.00244140625,-1.2967391440804414e-10,0.000868665155587772,3.193693243833596e-06,0.0011071956562361542,-0.3234415914941978,-0.32203543852908373,,,3.894077891186714,3.893968210398993,0.009984446806552364,0.009984446806575223,0.0,1.8334012030359247e-06,1.8325898962772909e-06,
1626091655.8029618,1.4121905531478132e-05,-1.6469465921369986e-06,5.78,4.92,3.246792630307027e-07,-3.0202722882677335e-06,1.2804877758026123,-0.00146484375,0.00439453125,-9.849744380007339e-11,0.0010217103906980198,2.656465980918329e-06,0.0009406909287580919,-0.3234424295690334,-0.32217130623565926,,,3.8948191097047964,3.89470942891712,0.009707935729877331,0.009707935729895758,0.0,1.5195440286055606e-06,1.4498885400608091e-06,
1626091655.8649619,1.3653657331754025e-05,-1.6729099038100893e-06,5.76,4.9,3.246792630307027e-07,-3.0202722882677335e-06,1.3414634466171265,0.00537109375,-0.0048828125,-7.191599776847968e-11,0.0005533381334156388,2.2353534265033367e-06,0.0006746264702287367,-0.3234553462701522,-0.3223075763051813,,,3.8955954124451355,3.8954857316574487,0.009586320942414722,0.009586320942430213,0.0,1.25200274731984e-06,1.1198919393280721e-06,
1626091655.922962,1.3185595614185302e-05,-1.6970097577633632e-06,5.75,4.92,3.227055174193083e-07,-3.0019118639756925e-06,1.402438998222351,-0.00244140625,0.00341796875,-4.699502338538357e-11,0.0007909190744636107,1.7918627451981375e-06,0.0005560452579589044,-0.3234427250026613,-0.3224760244362578,,,3.8962916462118096,3.896181965424192,0.008930510236043441,0.008930510236056408,0.0,9.72504655193135e-07,8.701841700684361e-07,
1626091655.982962,1.2718723844133998e-05,-1.718516297150253e-06,5.8,4.9,3.236893917346606e-07,-3.0110641091596335e-06,1.402438998222351,-0.0029296875,0.00390625,-3.65305863104665e-11,0.0008826348775735679,1.7151334092365954e-06,0.0007729528555051755,-0.3234495774760083,-0.3225188409671012,,,3.8973844612166735,3.897274780428794,0.010387687550363409,0.010387687550375613,0.0,7.77595156887712e-07,5.706727416577358e-07,
1626091656.0529618,1.2004745921217562e-05,-1.7463386793230773e-06,5.86,4.94,3.236893917346606e-07,-3.0110641091596335e-06,1.3414634466171265,-0.00048828125,0.00390625,-2.319626035896931e-11,0.0008729021660226219,1.2061611136155093e-06,0.0009196372044652114,-0.32344871429695704,-0.3225585398362773,,,3.8988627863893757,3.898753105601543,0.00998466180776696,0.009984661807775809,0.0,4.527761889097734e-07,2.600226157340592e-07,
1626091656.102962,1.1629559533607527e-05,-1.7594274825596846e-06,5.87,4.91,3.236893917346606e-07,-3.0110641091596335e-06,1.2804877758026123,-0.01220703125,0.00048828125,-1.9555885461890388e-11,0.0009525361996233276,1.003278159910544e-06,0.0008765698996875598,-0.3234464765750954,-0.3225901770411368,,,3.8996040310246203,3.8994943502368016,0.009707784622394456,0.009707784622401874,0.0,3.7063515782171216e-07,1.5165515154267284e-07,
