time,speed,distance,x,y,uwb_x,uwb_y,time_in_sec
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995328.681471
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995328.804919
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995329.096875
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995329.340542
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995329.518233
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995329.676242
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995329.785328
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995329.907508
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995330.029259
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995330.230035
2021-04-21 10:55:26,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995330.378321
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995330.654781
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995330.850461
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995330.9913
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995331.32544
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995331.713369
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995331.907813
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995332.090748
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995332.2871
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995332.482141
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995332.615416
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995332.882083
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995333.171154
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995333.403764
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995333.719658
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995333.882783
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995334.068553
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995334.285947
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995334.561204
2021-04-21 10:55:30,0.5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995334.686292
2021-04-21 10:55:34,5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995334.883768
2021-04-21 10:55:34,5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995335.011247
2021-04-21 10:55:34,5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995335.204023
2021-04-21 10:55:34,5,2,2.2999999999999998,2.4500000000000002,2.3,2.45,1618995335.362603
