time,speed,distance,x,y,uwb_x,uwb_y,time_in_sec
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.316785
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.319594
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.320687
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.321308
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.321907
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.322437
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.323146
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.323758
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.3244
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.328039
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.330232
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.333673
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.334328
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.334844
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.335444
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.335969
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.337112
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.33775
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.338312
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.338861
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.339539
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.34053
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.342266
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.343995
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.345096
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.345997
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.347274
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.348243
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.349343
2021-03-25 14:38:55,0.5,2,1.18,2.3,1.17,2.3,1616679535.350368
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.351825
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.353018
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.353944
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.354764
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.357904
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.35922
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.360331
2021-03-25 14:38:55,0.5,2,2.5978347587585446,13.4321439743042,1.17,2.3,1616679535.361424
