x,y,z,q,,act_x,act_y,dist,forward,lateral
5267,2816,98,84,,,,0.116456000274782,0.041,-0.109
5266,2822,80,72,,,,0.110494343746637,0.04,-0.103
5271,2828,47,70,,,,0.106929883568626,0.045,-0.097
5283,2816,33,71,,,,0.12300406497348,0.057,-0.109
5236,2806,125,81,,,,0.119419428905015,0.01,-0.119
5211,2807,175,79,,,,0.11894956914592,-0.015,-0.118
5289,2806,40,62,,,,0.134647688431699,0.063,-0.119
5287,2803,20,71,,,,0.136400146627487,0.061,-0.122
5289,2821,9,71,,,,0.121593585357123,0.063,-0.104
5290,2819,23,73,,,,0.123822453537313,0.064,-0.106
5360,2817,4294967222,61,,,,0.172104619345327,0.134,-0.108
5343,2813,4294967250,72,,,,0.161966045824426,0.117,-0.112
5333,2803,4294967265,72,,,,0.16227445886522,0.107,-0.122
5328,2800,4294967273,72,,,,0.161335055087232,0.102,-0.125
5337,2794,4294967266,70,,,,0.171703232351636,0.111,-0.131
5338,2804,4294967272,71,,,,0.164878743323692,0.112,-0.121
5282,2816,78,80,,,,0.122543869695713,0.056,-0.109
5255,2817,129,78,,,,0.111825757319143,0.029,-0.108
5229,2821,186,80,,,,0.104043260233424,0.003,-0.104
5211,2823,224,79,,,,0.103097041664637,-0.015,-0.102
5193,2826,264,80,,,,0.104355162785556,-0.033,-0.099
5185,2823,278,79,,,,0.109931797037982,-0.041,-0.102
5182,2818,304,80,,,,0.115693560754261,-0.044,-0.107
5174,2815,335,81,,,,0.121671689394041,-0.052,-0.11
5168,2813,329,79,,,,0.12612692020342,-0.058,-0.112
5172,2810,317,78,,,,0.127047235310336,-0.054,-0.115
5162,2802,326,80,,,,0.13865424623862,-0.064,-0.123
5150,2798,319,79,,,,0.14800337833982,-0.076,-0.127
5198,2766,299,78,,,,0.161446585594121,-0.028,-0.159
5190,2774,299,79,,,,0.15523208431249,-0.036,-0.151
5184,2789,300,78,,,,0.142337626789264,-0.042,-0.136
5217,2797,231,72,,,,0.128316016147634,-0.009,-0.128
5199,2803,264,80,,,,0.124951990780459,-0.027,-0.122
5177,2801,297,81,,,,0.133330416634765,-0.049,-0.124
5172,2808,299,79,,,,0.128860389569487,-0.054,-0.117
5180,2813,283,77,,,,0.121078486941322,-0.046,-0.112
5163,2809,310,81,,,,0.13200378782444,-0.063,-0.116
5158,2817,323,80,,,,0.12762444906835,-0.068,-0.108
5209,2820,215,69,,,,0.106367288204598,-0.017,-0.105
5227,2823,164,72,,,,0.102004901843,0.001,-0.102
5235,2823,139,73,,,,0.102396288995256,0.009,-0.102
