x,y,z,q,,act_x,act_y,dist,forward,lateral
4166,1571,4294967121,66,,4.222,1.897,0.33077484789506,-0.056,-0.326
4170,1562,4294967123,66,,,,0.339011799204688,-0.052000000000001,-0.335
4162,1561,4294967119,66,,,,0.34131510367987,-0.060000000000001,-0.336
4158,1572,4294967115,66,,,,0.331241603667172,-0.064,-0.325
4157,1600,4294967138,69,,,,0.304029603821733,-0.065,-0.297
4157,1591,4294967136,66,,,,0.312827428464961,-0.065,-0.306
4165,1600,4294967154,68,,,,0.302420237418067,-0.057,-0.297
4163,1613,4294967151,67,,,,0.290063786088509,-0.059,-0.284
4164,1601,4294967137,65,,,,0.30162891108115,-0.058000000000001,-0.296
4158,1606,4294967152,68,,,,0.297954694542643,-0.064,-0.291
4159,1608,4294967161,68,,,,0.295787085586913,-0.063000000000001,-0.289
4160,1589,4294967151,66,,,,0.314178293330395,-0.062,-0.308
4162,1590,4294967143,66,,,,0.312808247973099,-0.060000000000001,-0.307
4162,1582,4294967136,66,,,,0.320663374896479,-0.060000000000001,-0.315
4156,1584,4294967154,68,,,,0.319882791034466,-0.066000000000001,-0.313
4159,1574,4294967136,65,,,,0.32908661473843,-0.063000000000001,-0.323
4166,1597,4294967147,68,,,,0.3051819129634,-0.056,-0.3
4170,1592,4294967130,65,,,,0.309401034258129,-0.052000000000001,-0.305
4166,1597,4294967140,68,,,,0.3051819129634,-0.056,-0.3
4167,1601,4294967142,67,,,,0.301066437850518,-0.055000000000001,-0.296
4160,1608,4294967132,66,,,,0.295575709421461,-0.062,-0.289
4158,1617,4294967145,68,,,,0.28722116913626,-0.064,-0.28
4154,1607,4294967164,68,,,,0.297865741568244,-0.068000000000001,-0.29
4155,1610,4294967173,68,,,,0.294716813229242,-0.067,-0.287
4164,1598,4294967169,67,,,,0.304573472252591,-0.058000000000001,-0.299
4160,1609,4294967190,70,,,,0.294598031222206,-0.062,-0.288
4159,1610,4294967181,67,,,,0.293833286065415,-0.063000000000001,-0.287
4156,1614,4294967192,69,,,,0.290594218800031,-0.066000000000001,-0.283
4158,1616,4294967171,66,,,,0.288196113783652,-0.064,-0.281
4163,1594,4294967143,64,,,,0.308690783795046,-0.059,-0.303
4154,1594,4294967162,68,,,,0.310536632299637,-0.068000000000001,-0.303
4153,1576,4294967152,66,,,,0.328332148898033,-0.069000000000001,-0.321
4156,1593,4294967146,67,,,,0.311081982763387,-0.066000000000001,-0.304
4156,1585,4294967140,66,,,,0.31890437438204,-0.066000000000001,-0.312
4159,1576,4294967134,66,,,,0.327123829764816,-0.063000000000001,-0.321
4150,1596,4294967143,68,,,,0.309491518462138,-0.072,-0.301
4161,1601,4294967149,67,,,,0.30222011845673,-0.061000000000001,-0.296
4159,1596,4294967155,67,,,,0.307522356910843,-0.063000000000001,-0.301
4165,1604,4294967159,68,,,,0.298492880987135,-0.057,-0.293
4156,1607,4294967153,67,,,,0.297415534227787,-0.066000000000001,-0.29
4148,1618,4294967162,68,,,,0.288646843045269,-0.074000000000001,-0.279
4152,1623,4294967162,68,,,,0.28280028288529,-0.07,-0.274
4168,1618,4294967139,65,,,,0.284177761269245,-0.054,-0.279
4174,1613,4294967131,66,,,,0.288027776438315,-0.048,-0.284
4162,1604,4294967137,67,,,,0.299080256787371,-0.060000000000001,-0.293
4161,1595,4294967149,67,,,,0.308099010060078,-0.061000000000001,-0.302
4105,1593,4294967275,78,,,,0.325737624477124,-0.117,-0.304
4121,1562,4294967217,63,,,,0.349894269744447,-0.101,-0.335
4132,1542,4294967180,64,,,,0.3662308015446,-0.090000000000001,-0.355
4151,1557,4294967170,67,,,,0.347334133076495,-0.071000000000001,-0.34
4162,1576,4294967154,66,,,,0.326559336109075,-0.060000000000001,-0.321
4165,1578,4294967148,66,,,,0.324052464888018,-0.057,-0.319
4163,1590,4294967136,66,,,,0.312617977730008,-0.059,-0.307
4164,1607,4294967154,69,,,,0.295743131788382,-0.058000000000001,-0.29
4161,1619,4294967160,68,,,,0.284613773384213,-0.061000000000001,-0.278
4163,1608,4294967143,65,,,,0.294961014373086,-0.059,-0.289
4154,1621,4294967167,70,,,,0.284253408071038,-0.068000000000001,-0.276
4155,1608,4294967154,66,,,,0.29666479400158,-0.067,-0.289
4155,1611,4294967151,67,,,,0.293743085024993,-0.067,-0.286
4160,1600,4294967140,66,,,,0.303402373095531,-0.062,-0.297
4157,1618,4294967174,70,,,,0.286471639084919,-0.065,-0.279
4147,1620,4294967184,69,,,,0.286973866405985,-0.075,-0.277
4148,1610,4294967176,67,,,,0.296386571895557,-0.074000000000001,-0.287
4153,1604,4294967168,67,,,,0.301014949794857,-0.069000000000001,-0.293
4158,1592,4294967152,65,,,,0.311642423299524,-0.064,-0.305
4153,1586,4294967140,66,,,,0.318562395772006,-0.069000000000001,-0.311
4150,1591,4294967139,67,,,,0.314356485538314,-0.072,-0.306
4159,1600,4294967134,66,,,,0.303608300281794,-0.063000000000001,-0.297
4163,1590,4294967133,66,,,,0.312617977730008,-0.059,-0.307
4157,1597,4294967139,67,,,,0.306960909563417,-0.065,-0.3
4160,1611,4294967145,68,,,,0.292643127375307,-0.062,-0.286
4155,1611,4294967153,68,,,,0.293743085024993,-0.067,-0.286
4164,1598,4294967130,64,,,,0.304573472252591,-0.058000000000001,-0.299
4166,1587,4294967121,65,,,,0.315017459833578,-0.056,-0.31
4167,1578,4294967096,63,,,,0.323706657330368,-0.055000000000001,-0.319
4175,1579,4294967090,67,,,,0.321454506890166,-0.047000000000001,-0.318
4180,1553,4294967109,66,,,,0.346554469023269,-0.042000000000001,-0.344
4141,1611,4294967085,66,,,,0.297249053825239,-0.081,-0.286
4141,1622,4294967107,68,,,,0.286681007393235,-0.081,-0.275
4146,1629,4294967129,68,,,,0.278567765543683,-0.076000000000001,-0.268
4147,1618,4294967134,67,,,,0.288904828620084,-0.075,-0.279
4152,1606,4294967135,66,,,,0.299300851986759,-0.07,-0.291
4153,1605,4294967141,67,,,,0.30004166377355,-0.069000000000001,-0.292
4159,1611,4294967155,68,,,,0.292856620208593,-0.063000000000001,-0.286
4157,1604,4294967158,67,,,,0.300123307991899,-0.065,-0.293
4161,1593,4294967157,67,,,,0.310059671676276,-0.061000000000001,-0.304
4169,1593,4294967156,67,,,,0.30858548248419,-0.053000000000001,-0.304
4160,1579,4294967154,66,,,,0.323987654085769,-0.062,-0.318
4161,1580,4294967139,66,,,,0.32281573691504,-0.061000000000001,-0.317
4160,1563,4294967116,64,,,,0.339705755029261,-0.062,-0.334
4159,1565,4294967128,67,,,,0.337924547791367,-0.063000000000001,-0.332
4156,1578,4294967146,68,,,,0.325756043689139,-0.066000000000001,-0.319
4160,1596,4294967154,68,,,,0.307319052452008,-0.062,-0.301
4159,1596,4294967142,66,,,,0.307522356910843,-0.063000000000001,-0.301
4169,1596,4294967131,66,,,,0.305630495860606,-0.053000000000001,-0.301
4164,1590,4294967123,65,,,,0.312430792336479,-0.058000000000001,-0.307
4155,1596,4294967150,69,,,,0.30836666486506,-0.067,-0.301
4166,1593,4294967139,66,,,,0.309114865381787,-0.056,-0.304
4168,1585,4294967109,64,,,,0.31663859524701,-0.054,-0.312
4167,1583,4294967114,66,,,,0.31878048873794,-0.055000000000001,-0.314
4165,1587,4294967111,66,,,,0.315196763942779,-0.057,-0.31
4163,1591,4294967131,68,,,,0.311636005621944,-0.059,-0.306
4162,1604,4294967146,68,,,,0.299080256787371,-0.060000000000001,-0.293
4104,1591,13,80,,,,0.327963412593539,-0.118,-0.306
4120,1588,4294967274,67,,,,0.325399754148647,-0.102,-0.309
4133,1583,4294967234,66,,,,0.32636942258735,-0.089,-0.314
