x,y,z,q,,act_x,act_y,dist,forward,lateral
6159,4022,280,55,,,,0.160580198032012,-0.069,0.145
6158,4016,288,54,,,,0.155630973780928,-0.069999999999999,0.139
6154,4029,281,53,,,,0.169056203672033,-0.074,0.152
6159,4032,269,52,,,,0.169664374575219,-0.069,0.155
6155,4038,271,53,,,,0.176776695296637,-0.073,0.161
6149,4037,279,54,,,,0.178440466262561,-0.079,0.16
6145,4030,279,54,,,,0.174063206910594,-0.083,0.153
6151,4034,273,52,,,,0.174865662724275,-0.077,0.157
6158,4023,263,53,,,,0.161913557184072,-0.069999999999999,0.146
6162,4036,256,52,,,,0.172154000824843,-0.066,0.159
6158,4022,244,53,,,,0.161012421881046,-0.069999999999999,0.145
6161,4022,243,53,,,,0.159731023912076,-0.067,0.145
6159,4027,251,53,,,,0.165109054869804,-0.069,0.15
6156,4021,250,53,,,,0.160996894379985,-0.072,0.144
6147,4019,259,54,,,,0.163477827242718,-0.081,0.142
6146,4013,272,54,,,,0.158808060248843,-0.082,0.136
6145,4013,290,55,,,,0.15932670836994,-0.083,0.136
6152,4020,277,52,,,,0.161941347407016,-0.076,0.143
6149,4027,262,52,,,,0.16953170794869,-0.079,0.15
6161,4031,248,51,,,,0.167943442860982,-0.067,0.154
6154,4027,257,54,,,,0.167260276216441,-0.074,0.15
6146,4029,249,53,,,,0.172707845797462,-0.082,0.152
6155,4032,244,52,,,,0.171330090760497,-0.073,0.155
6150,4030,264,54,,,,0.171735261376341,-0.077999999999999,0.153
6154,4031,257,52,,,,0.170856665073388,-0.074,0.154
6149,4021,271,55,,,,0.164246765569371,-0.079,0.144
6142,4026,273,54,,,,0.172037786547025,-0.085999999999999,0.149
