x,y,z,q,,act_x,act_y,dist,forward,lateral
5171,1781,144,69,,5.143,1.947,0.168344884092152,0.028000000000001,-0.166
5167,1797,156,71,,,,0.151907866814066,0.024,-0.15
5173,1787,141,68,,,,0.162788205960997,0.03,-0.16
5169,1790,147,70,,,,0.159138304628395,0.026,-0.157
5166,1787,174,72,,,,0.161644672043343,0.023000000000001,-0.16
5171,1787,172,70,,,,0.162431524033976,0.028000000000001,-0.16
5171,1791,159,69,,,,0.158492902049272,0.028000000000001,-0.156
5177,1775,129,66,,,,0.175328263551545,0.034,-0.172
5169,1786,125,69,,,,0.163085866953578,0.026,-0.161
5182,1789,119,68,,,,0.162742127305747,0.039000000000001,-0.158
5190,1790,111,70,,,,0.163884105391585,0.047000000000001,-0.157
5188,1773,96,67,,,,0.179724789609002,0.045,-0.174
5177,1782,139,72,,,,0.168466613903171,0.034,-0.165
5182,1767,127,67,,,,0.18417654573805,0.039000000000001,-0.18
5183,1779,132,70,,,,0.172696265159383,0.04,-0.168
5183,1765,101,66,,,,0.186343768342277,0.04,-0.182
5175,1770,128,71,,,,0.179869397063536,0.032,-0.177
5177,1780,121,69,,,,0.17042593699317,0.034,-0.167
5169,1777,120,69,,,,0.171976742613645,0.026,-0.17
5169,1768,113,68,,,,0.180878412200019,0.026,-0.179
5164,1782,116,70,,,,0.166330995307549,0.021,-0.165
5176,1791,107,68,,,,0.15945218719102,0.033,-0.156
5179,1791,90,67,,,,0.160099968769516,0.036000000000001,-0.156
5178,1787,104,69,,,,0.163783393541592,0.035,-0.16
5173,1780,113,69,,,,0.169673215328761,0.03,-0.167
5181,1775,103,67,,,,0.176147665326566,0.038,-0.172
5172,1776,111,69,,,,0.173441632833642,0.029,-0.171
5171,1782,123,70,,,,0.167358895789856,0.028000000000001,-0.165
5170,1788,121,69,,,,0.161276160668587,0.027,-0.159
5171,1779,116,68,,,,0.17031735084835,0.028000000000001,-0.168
5178,1780,121,69,,,,0.170628250884782,0.035,-0.167
5180,1777,105,67,,,,0.173979883894662,0.037,-0.17
5167,1785,111,70,,,,0.163768128767474,0.024,-0.162
5165,1778,117,69,,,,0.17042593699317,0.022,-0.169
5177,1778,97,67,,,,0.172386194342819,0.034,-0.169
5177,1775,103,69,,,,0.175328263551545,0.034,-0.172
5163,1769,108,69,,,,0.179120071460459,0.020000000000001,-0.178
5174,1768,98,67,,,,0.181664525981271,0.031000000000001,-0.179
5175,1776,94,68,,,,0.173968387932981,0.032,-0.171
5173,1765,89,67,,,,0.184455956802701,0.03,-0.182
5168,1784,110,71,,,,0.164906033849584,0.025,-0.163
5176,1777,96,67,,,,0.173173323580741,0.033,-0.17
5166,1772,154,73,,,,0.176504957437461,0.023000000000001,-0.175
5158,1766,149,69,,,,0.181620483426292,0.015000000000001,-0.181
5165,1759,128,67,,,,0.189282857121294,0.022,-0.188
5170,1757,121,68,,,,0.191908832522112,0.027,-0.19
5173,1764,114,68,,,,0.185442713526307,0.03,-0.183
5164,1768,151,72,,,,0.180227633841207,0.021,-0.179
5165,1762,131,68,,,,0.186303515801501,0.022,-0.185
5170,1771,116,68,,,,0.178058978992917,0.027,-0.176
5180,1770,94,67,,,,0.180825883103056,0.037,-0.177
5193,1754,55,64,,,,0.199371512508683,0.05,-0.193
5193,1759,58,68,,,,0.194535343832426,0.05,-0.188
5181,1767,93,71,,,,0.18396738841436,0.038,-0.18
5190,1766,77,67,,,,0.187002673777676,0.047000000000001,-0.181
5197,1771,54,66,,,,0.184097800095493,0.054,-0.176
5187,1769,69,69,,,,0.183357574154983,0.044000000000001,-0.178
5184,1768,57,67,,,,0.183635508548864,0.041,-0.179
5166,1770,66,69,,,,0.178488094841085,0.023000000000001,-0.177
5167,1775,65,68,,,,0.173666346768739,0.024,-0.172
5176,1787,66,68,,,,0.163367683462795,0.033,-0.16
5164,1782,69,68,,,,0.166330995307549,0.021,-0.165
5170,1768,76,68,,,,0.181024860171193,0.027,-0.179
5165,1763,70,67,,,,0.185310550158376,0.022,-0.184
5171,1767,64,67,,,,0.182164760587771,0.028000000000001,-0.18
5162,1785,84,70,,,,0.163110392066232,0.019,-0.162
5160,1799,115,71,,,,0.148973151943563,0.017,-0.148
5167,1786,110,68,,,,0.162778991273444,0.024,-0.161
