x,y,z,q,,act_x,act_y,dist,forward,lateral
4170,4853,584,64,,4.198,4.926,0.078185676437568,-0.028000000000001,-0.073
4175,4843,610,65,,,,0.086127812000538,-0.023000000000001,-0.083
4176,4828,598,64,,,,0.100439036235918,-0.022,-0.098
4180,4828,581,62,,,,0.099639349656649,-0.018000000000001,-0.098
4189,4818,558,62,,,,0.108374351209131,-0.009,-0.108000000000001
4179,4834,550,61,,,,0.09394147114028,-0.019,-0.092000000000001
4180,4835,558,63,,,,0.092763139231055,-0.018000000000001,-0.091
4175,4833,562,63,,,,0.09580187889598,-0.023000000000001,-0.093
4169,4854,540,60,,,,0.077620873481301,-0.029000000000001,-0.072
4173,4882,522,60,,,,0.050606323715521,-0.025,-0.044000000000001
4170,4877,537,62,,,,0.05643580423809,-0.028000000000001,-0.049
4174,4857,549,64,,,,0.073054773971316,-0.024,-0.069
4172,4842,552,63,,,,0.087931791747923,-0.026000000000001,-0.084000000000001
4173,4849,561,62,,,,0.080956778592037,-0.025,-0.077
4170,4845,561,63,,,,0.085702975444264,-0.028000000000001,-0.081
4171,4837,567,63,,,,0.093005376188692,-0.027,-0.089
4175,4865,555,60,,,,0.065192024052027,-0.023000000000001,-0.061
4181,4871,541,60,,,,0.057567351858497,-0.017,-0.055
4181,4876,548,61,,,,0.052810983706044,-0.017,-0.05
4180,4882,545,61,,,,0.04753945729602,-0.018000000000001,-0.044000000000001
4177,4869,522,61,,,,0.06074537019395,-0.021000000000001,-0.057
4176,4850,553,65,,,,0.079120161779411,-0.022,-0.076000000000001
4175,4843,537,62,,,,0.086127812000538,-0.023000000000001,-0.083
4178,4832,574,65,,,,0.096104110213872,-0.020000000000001,-0.094
4174,4836,537,60,,,,0.09314504817756,-0.024,-0.09
4177,4833,540,62,,,,0.095341491492424,-0.021000000000001,-0.093
4186,4839,529,61,,,,0.087823687009827,-0.012000000000001,-0.087
4184,4872,523,79,,,,0.055785302723926,-0.014,-0.054
4172,4869,510,61,,,,0.062649820430709,-0.026000000000001,-0.057
4171,4851,544,65,,,,0.079711981533519,-0.027,-0.075
4176,4847,521,61,,,,0.082006097334284,-0.022,-0.079
4170,4833,526,63,,,,0.097123632551506,-0.028000000000001,-0.093
4189,4861,563,61,,,,0.065620118866092,-0.009,-0.065
4185,4894,543,79,,,,0.034539832078342,-0.013000000000001,-0.032
4189,4888,551,62,,,,0.039051248379534,-0.009,-0.038
4181,4880,538,61,,,,0.049040799340957,-0.017,-0.046
4173,4881,549,62,,,,0.051478150704935,-0.025,-0.045
4162,4865,560,64,,,,0.070830784267859,-0.036000000000001,-0.061
4162,4850,587,63,,,,0.084095184166515,-0.036000000000001,-0.076000000000001
4167,4847,586,63,,,,0.084864598037109,-0.031000000000001,-0.079
4169,4829,582,64,,,,0.101242283656584,-0.029000000000001,-0.097000000000001
4176,4826,577,63,,,,0.102391405889362,-0.022,-0.100000000000001
4170,4839,579,62,,,,0.09139474820798,-0.028000000000001,-0.087
4175,4834,572,63,,,,0.094831429389207,-0.023000000000001,-0.092000000000001
4172,4814,566,64,,,,0.114978258814439,-0.026000000000001,-0.112
4172,4815,583,64,,,,0.114004385880544,-0.026000000000001,-0.111
