x,y,z,q,,act_x,act_y,dist,forward,lateral
3164,764,380,63,,3.239,0.866,0.126605687076055,-0.075,-0.102
3166,759,388,63,,,,0.129529919323684,-0.073,-0.107
3174,752,385,63,,,,0.131228807812919,-0.065,-0.114
3174,744,391,69,,,,0.138235306633291,-0.065,-0.122
3172,742,388,63,,,,0.140943250991312,-0.067,-0.124
3168,743,380,63,,,,0.142021125189177,-0.071,-0.123
3164,747,352,63,,,,0.140662717164144,-0.075,-0.119
3167,745,350,63,,,,0.140801278403287,-0.072,-0.121
3188,736,408,62,,,,0.139645980966156,-0.051,-0.13
3181,725,405,63,,,,0.152463110292293,-0.058,-0.141
3181,720,405,63,,,,0.157098695093244,-0.058,-0.146
3186,734,407,62,,,,0.142242750254626,-0.053,-0.132
3181,747,403,63,,,,0.132382022948737,-0.058,-0.119
3187,754,421,62,,,,0.123482792323465,-0.052,-0.112
3187,765,402,63,,,,0.113600176056202,-0.052,-0.101
3177,757,413,63,,,,0.125399362039844,-0.062,-0.109
3171,765,407,63,,,,0.121757956618859,-0.068,-0.101
3173,763,394,63,,,,0.122331516789419,-0.066,-0.103
3167,768,382,63,,,,0.121605920908482,-0.072,-0.098
3168,781,374,63,,,,0.110751975151687,-0.071,-0.085
3157,775,376,63,,,,0.122494897852931,-0.082,-0.091
3148,770,377,63,,,,0.132276226133043,-0.091,-0.096
3154,771,390,63,,,,0.12747548783982,-0.085,-0.095
3147,775,376,63,,,,0.129402472928457,-0.092,-0.091
3152,785,376,63,,,,0.118869676536953,-0.087,-0.081
3142,786,357,63,,,,0.125733845880892,-0.097,-0.08
3147,779,354,63,,,,0.126621483169326,-0.092,-0.087
3156,784,379,62,,,,0.116674761623926,-0.083,-0.082
3162,786,405,62,,,,0.111036030188403,-0.077,-0.08
3159,776,389,63,,,,0.120415945787923,-0.08,-0.09
3164,774,401,63,,,,0.118697093477473,-0.075,-0.092
3167,769,398,63,,,,0.120801490057035,-0.072,-0.097
3172,773,396,63,,,,0.114621114983235,-0.067,-0.093
3160,784,359,63,,,,0.113863953909918,-0.079,-0.082
3161,778,378,63,,,,0.117592516768713,-0.078,-0.088
3162,763,388,63,,,,0.128600155520901,-0.077,-0.103
3174,766,411,62,,,,0.119268604418766,-0.065,-0.1
3180,767,403,63,,,,0.115247559627091,-0.059,-0.099
3181,763,438,62,,,,0.118207444774007,-0.058,-0.103
3172,756,415,63,,,,0.12879829191414,-0.067,-0.11
3158,742,407,64,,,,0.148111444527423,-0.081,-0.124
3157,739,391,63,,,,0.151172087370652,-0.082,-0.127
3162,745,384,63,,,,0.143422452914458,-0.077,-0.121
3153,742,390,63,,,,0.150903942957101,-0.086,-0.124
3150,733,373,63,,,,0.160031246948838,-0.089,-0.133
3157,739,368,63,,,,0.151172087370652,-0.082,-0.127
3165,748,392,62,,,,0.139283882771841,-0.074,-0.118
3167,744,395,63,,,,0.141661568535718,-0.072,-0.122
3168,756,378,63,,,,0.130923641868075,-0.071,-0.11
3178,761,391,62,,,,0.121433109158911,-0.061,-0.105
3168,760,380,63,,,,0.127581346598944,-0.071,-0.106
3170,756,389,63,,,,0.129849913361542,-0.069,-0.11
3166,745,415,63,,,,0.141315250415516,-0.073,-0.121
3164,747,399,63,,,,0.140662717164144,-0.075,-0.119
3160,758,385,63,,,,0.133809566175218,-0.079,-0.108
3158,758,388,63,,,,0.135,-0.081,-0.108
3156,763,381,63,,,,0.132280006047777,-0.083,-0.103
3152,765,367,63,,,,0.133304163475864,-0.087,-0.101
3144,764,349,63,,,,0.139387947829071,-0.095,-0.102
3148,757,365,63,,,,0.141992957571846,-0.091,-0.109
3157,762,377,63,,,,0.132438665049146,-0.082,-0.104
3162,764,370,63,,,,0.127800625976558,-0.077,-0.102
3166,753,374,63,,,,0.134528807323933,-0.073,-0.113
3175,748,388,63,,,,0.134238593556399,-0.064,-0.118
3167,747,394,63,,,,0.139086304142428,-0.072,-0.119
3172,753,387,63,,,,0.13136970731489,-0.067,-0.113
3173,757,400,63,,,,0.127424487442563,-0.066,-0.109
3165,751,405,63,,,,0.136751599625013,-0.074,-0.115
3165,753,395,63,,,,0.135074053763112,-0.074,-0.113
3171,758,409,62,,,,0.127624449068351,-0.068,-0.108
3161,765,383,63,,,,0.127612695293219,-0.078,-0.101
3164,766,379,63,,,,0.125,-0.075,-0.1
3169,759,389,63,,,,0.127863208156217,-0.07,-0.107
3165,763,394,63,,,,0.126826653350153,-0.074,-0.103
3161,752,412,63,,,,0.138130373198656,-0.078,-0.114
3162,762,388,63,,,,0.129402472928457,-0.077,-0.104
3154,744,387,64,,,,0.148690954667727,-0.085,-0.122
3153,748,373,63,,,,0.146013697987552,-0.086,-0.118
3159,765,375,63,,,,0.128844867961437,-0.08,-0.101
3159,775,380,63,,,,0.121165176515367,-0.08,-0.091
3151,768,380,63,,,,0.131711806608216,-0.088,-0.098
3139,761,359,64,,,,0.145,-0.1,-0.105
3139,758,386,63,,,,0.147186955943793,-0.1,-0.108
3145,758,367,63,,,,0.143178210632763,-0.094,-0.108
3144,753,360,63,,,,0.147627910640231,-0.095,-0.113
3143,751,353,63,,,,0.149803204238094,-0.096,-0.115
3150,756,363,63,,,,0.141495582969929,-0.089,-0.11
3158,764,356,63,,,,0.130249760076554,-0.081,-0.102
3157,762,372,63,,,,0.132438665049146,-0.082,-0.104
3162,764,379,63,,,,0.127800625976558,-0.077,-0.102
3170,771,394,62,,,,0.117413798166996,-0.069,-0.095
3168,766,375,63,,,,0.122641754716736,-0.071,-0.1
3165,774,346,63,,,,0.118067777145163,-0.074,-0.092
3166,761,369,63,,,,0.127882758806651,-0.073,-0.105
3156,763,367,63,,,,0.132280006047777,-0.083,-0.103
3156,754,381,63,,,,0.139402295533467,-0.083,-0.112
3160,753,369,63,,,,0.137876756561793,-0.079,-0.113
3157,749,373,63,,,,0.142874070425672,-0.082,-0.117
3155,756,372,63,,,,0.138405202214368,-0.084,-0.11
3161,758,379,63,,,,0.133221619867047,-0.078,-0.108
3165,768,379,63,,,,0.12280065146407,-0.074,-0.098
3161,766,379,63,,,,0.126822710899901,-0.078,-0.1
3162,772,353,63,,,,0.121511316345433,-0.077,-0.094
3161,776,371,63,,,,0.119096599447675,-0.078,-0.09
3162,793,361,63,,,,0.106103722837608,-0.077,-0.073
3166,792,374,63,,,,0.103947101931704,-0.073,-0.074
3158,787,380,63,,,,0.113145923479372,-0.081,-0.079
3162,777,391,63,,,,0.117686022959398,-0.077,-0.089
3170,783,400,62,,,,0.107935165724614,-0.069,-0.083
3171,795,391,62,,,,0.098310731865855,-0.068,-0.071
3173,792,390,63,,,,0.099156442049924,-0.066,-0.074
3164,784,370,63,,,,0.111126054550677,-0.075,-0.082
3166,781,377,63,,,,0.112044633963434,-0.073,-0.085
3165,779,371,63,,,,0.114214710085873,-0.074,-0.087
3172,780,368,63,,,,0.109018347079746,-0.067,-0.086
3172,772,379,63,,,,0.115433963806152,-0.067,-0.094
3159,769,355,64,,,,0.125733845880892,-0.08,-0.097
3158,778,333,63,,,,0.119603511654132,-0.081,-0.088
3161,773,349,63,,,,0.121379569944863,-0.078,-0.093
3160,768,369,63,,,,0.125876924017073,-0.079,-0.098
3160,754,383,63,,,,0.137058381721075,-0.079,-0.112
3173,768,403,62,,,,0.118152443901935,-0.066,-0.098
3178,773,405,62,,,,0.111220501707194,-0.061,-0.093
3176,788,369,63,,,,0.10026464980241,-0.063,-0.078
3167,787,374,63,,,,0.10688779163216,-0.072,-0.079
3164,781,365,63,,,,0.113357840487546,-0.075,-0.085
3160,770,376,63,,,,0.124326183887385,-0.079,-0.096
3165,761,395,63,,,,0.128456218222397,-0.074,-0.105
3165,768,380,63,,,,0.12280065146407,-0.074,-0.098
3157,766,377,63,,,,0.129321305282618,-0.082,-0.1
3155,767,354,63,,,,0.129834510050294,-0.084,-0.099
3168,777,371,62,,,,0.113850779531806,-0.071,-0.089
3168,768,368,63,,,,0.121016527796826,-0.071,-0.098
3172,762,383,63,,,,0.123713378419636,-0.067,-0.104
3172,761,381,63,,,,0.124555208642593,-0.067,-0.105
3173,757,387,63,,,,0.127424487442563,-0.066,-0.109
3176,758,393,63,,,,0.125031995905048,-0.063,-0.108
3170,751,409,63,,,,0.134111893581442,-0.069,-0.115
3158,759,373,63,,,,0.134201341274966,-0.081,-0.107
3161,759,391,63,,,,0.132412235084225,-0.078,-0.107
3164,757,391,63,,,,0.132310241478126,-0.075,-0.109
3162,754,376,63,,,,0.135915414872633,-0.077,-0.112
3166,840,428,79,,,,0.077491935064238,-0.073,-0.026
3165,818,403,63,,,,0.0882043082848,-0.074,-0.048
3167,814,389,63,,,,0.088814413244698,-0.072,-0.052
3158,791,385,63,,,,0.110390216957845,-0.081,-0.075
3161,781,390,63,,,,0.11536463929645,-0.078,-0.085
3159,780,402,63,,,,0.117456374880208,-0.08,-0.086
3162,781,386,63,,,,0.114690888914508,-0.077,-0.085
3161,773,389,63,,,,0.121379569944863,-0.078,-0.093
3165,785,396,62,,,,0.109713262644039,-0.074,-0.081
3169,775,392,63,,,,0.114808536267997,-0.07,-0.091
3171,776,400,63,,,,0.112800709217629,-0.068,-0.09
3163,763,400,63,,,,0.128003906190397,-0.076,-0.103
3170,761,390,63,,,,0.125642349548232,-0.069,-0.105
3168,754,397,63,,,,0.132608446186508,-0.071,-0.112
3168,750,370,63,,,,0.136003676420897,-0.071,-0.116
3174,751,401,62,,,,0.132098448136229,-0.065,-0.115
3171,758,405,63,,,,0.127624449068351,-0.068,-0.108
3181,779,408,62,,,,0.104560986988456,-0.058,-0.087
3185,782,410,62,,,,0.099859901862559,-0.054,-0.084
3180,774,419,63,,,,0.109293183684985,-0.059,-0.092
3174,771,401,63,,,,0.115108644332213,-0.065,-0.095
3164,760,414,63,,,,0.129849913361542,-0.075,-0.106
