x,y,z,q,,act_x,act_y,dist,forward,lateral
6227,873,282,55,,6.237,0.886,0.016401219466857,-0.01,-0.013
6220,864,289,57,,,,0.027802877548916,-0.017,-0.022
6213,876,284,55,,,,0.026,-0.024,-0.01
6203,875,312,59,,,,0.035735136770411,-0.034,-0.011
6207,875,303,56,,,,0.031953090617341,-0.03,-0.011
6215,883,290,54,,,,0.022203603311175,-0.022,-0.003
6224,882,305,57,,,,0.013601470508735,-0.013,-0.004
6220,881,314,57,,,,0.01772004514667,-0.017,-0.005
6216,886,341,59,,,,0.021,-0.021,0
6208,897,323,55,,,,0.031016124838542,-0.029,0.011
6214,898,327,57,,,,0.025942243542146,-0.023,0.012
6210,897,336,58,,,,0.029154759474227,-0.027,0.011
6210,899,333,56,,,,0.029966648127544,-0.027,0.013
6217,890,312,55,,,,0.020396078054372,-0.020000000000001,0.004
6220,881,306,56,,,,0.01772004514667,-0.017,-0.005
6218,881,319,58,,,,0.019646882704389,-0.019,-0.005
6206,883,318,57,,,,0.031144823004795,-0.031,-0.003
6201,871,328,59,,,,0.039000000000001,-0.036000000000001,-0.015
6198,866,334,58,,,,0.043829214001622,-0.039,-0.02
6198,871,323,56,,,,0.041785164831552,-0.039,-0.015
6195,866,327,58,,,,0.046518813398452,-0.042,-0.02
6199,857,313,56,,,,0.047801673610869,-0.038,-0.029
6199,858,306,56,,,,0.047201694884824,-0.038,-0.028
6191,871,303,56,,,,0.048383881613612,-0.046,-0.015
6198,869,312,58,,,,0.042544094772365,-0.039,-0.017
6205,868,307,56,,,,0.036715119501372,-0.032,-0.018
6197,873,318,58,,,,0.042059481689626,-0.04,-0.013
6195,885,305,55,,,,0.0420119030752,-0.042,-0.001
6195,890,320,58,,,,0.042190046219458,-0.042,0.004
6194,885,325,58,,,,0.043011626335213,-0.043,-0.001
6194,885,350,60,,,,0.043011626335213,-0.043,-0.001
6197,892,326,55,,,,0.040447496832313,-0.04,0.006
6205,895,301,54,,,,0.033241540277189,-0.032,0.009
6199,886,311,58,,,,0.038,-0.038,0
6214,882,306,56,,,,0.023345235059857,-0.023,-0.004
6210,873,303,57,,,,0.029966648127544,-0.027,-0.013
6204,870,303,57,,,,0.036674241641785,-0.033,-0.016
6203,861,309,58,,,,0.042201895692018,-0.034,-0.025
6217,861,299,55,,,,0.032015621187165,-0.020000000000001,-0.025
6216,864,307,57,,,,0.030413812651491,-0.021,-0.022
6216,856,291,56,,,,0.036619666847201,-0.021,-0.03
6207,859,305,58,,,,0.040360872141221,-0.03,-0.027
6205,847,305,58,,,,0.050447993022518,-0.032,-0.039
6198,853,290,55,,,,0.051088159097779,-0.039,-0.033
6197,850,296,58,,,,0.053814496188295,-0.04,-0.036
6197,855,316,59,,,,0.05060632371552,-0.04,-0.031
6192,863,313,57,,,,0.050537115073973,-0.045,-0.023
6188,860,312,58,,,,0.055470712993435,-0.049,-0.026
6192,857,324,59,,,,0.053535035257297,-0.045,-0.029
6207,865,328,57,,,,0.036619666847201,-0.03,-0.021
6205,857,327,58,,,,0.043185645763378,-0.032,-0.029
6195,854,320,57,,,,0.052801515129776,-0.042,-0.032
6199,859,332,58,,,,0.046615448083227,-0.038,-0.027
6211,862,326,56,,,,0.035383612025908,-0.026,-0.024
6220,873,321,56,,,,0.021400934559033,-0.017,-0.013
6220,868,317,57,,,,0.02475883680628,-0.017,-0.018
