x,y,z,q,,act_x,act_y,dist,forward,lateral
5204,3716,4294967213,61,,5.22,3.92,0.204626488998858,-0.016,-0.204
5197,3709,4294967216,63,,,,0.212249852767911,-0.023,-0.211
5191,3704,4294967216,63,,,,0.217938064596343,-0.029,-0.216
5192,3698,4294967224,63,,,,0.223758798709682,-0.028,-0.222
5188,3694,4294967239,64,,,,0.228254244210266,-0.032,-0.226
5190,3706,4294967229,61,,,,0.216092572755289,-0.029999999999999,-0.214
5191,3713,4294967235,63,,,,0.20902152999153,-0.029,-0.207
5192,3697,4294967227,63,,,,0.224750973301563,-0.028,-0.223
5193,3693,4294967229,63,,,,0.228600087489047,-0.027,-0.227
5196,3710,4294967224,61,,,,0.211366979445702,-0.024,-0.21
5196,3712,4294967224,62,,,,0.209380037252838,-0.024,-0.208
5190,3720,4294967216,61,,,,0.202237484161566,-0.029999999999999,-0.2
5190,3713,4294967222,63,,,,0.20916261616264,-0.029999999999999,-0.207
5193,3799,4294967148,67,,,,0.12397580409096,-0.027,-0.121
5197,3775,4294967170,62,,,,0.14681280598095,-0.023,-0.145
5201,3758,4294967171,61,,,,0.163110392066232,-0.019,-0.162
5199,3742,4294967176,62,,,,0.179234483289349,-0.021,-0.178
5196,3732,4294967191,63,,,,0.189525723847714,-0.024,-0.188
5188,3731,4294967203,63,,,,0.191689853669932,-0.032,-0.189
5186,3737,4294967204,62,,,,0.186131673822592,-0.034,-0.183
5189,3734,4294967213,62,,,,0.188565638439245,-0.031,-0.186
5191,3721,4294967229,64,,,,0.201101964187324,-0.029,-0.199
5190,3706,4294967242,64,,,,0.216092572755289,-0.029999999999999,-0.214
5194,3710,4294967220,61,,,,0.211603402619145,-0.026,-0.21
5195,3736,4294967199,59,,,,0.185690602885552,-0.025,-0.184
5195,3736,4294967211,62,,,,0.185690602885552,-0.025,-0.184
5194,3733,4294967220,63,,,,0.188798834742167,-0.026,-0.187
5201,3719,4294967219,62,,,,0.201896012838293,-0.019,-0.201
5202,3731,4294967212,61,,,,0.189855207987561,-0.018,-0.189
5208,3746,4294967197,60,,,,0.174413302244983,-0.012,-0.174
5210,3747,4294967195,61,,,,0.173288776324377,-0.01,-0.173
5211,3732,4294967191,62,,,,0.188215302247187,-0.008999999999999,-0.188
5211,3725,4294967202,62,,,,0.195207581819969,-0.008999999999999,-0.195
5207,3703,4294967221,64,,,,0.217389052162247,-0.013,-0.217
5205,3706,4294967232,63,,,,0.214525056811553,-0.015,-0.214
5207,3700,4294967225,62,,,,0.220383756207212,-0.013,-0.22
5206,3710,4294967215,61,,,,0.210466149297221,-0.013999999999999,-0.21
5201,3713,4294967202,61,,,,0.207870151777498,-0.019,-0.207
5204,3721,4294967198,61,,,,0.199642179911961,-0.016,-0.199
5205,3717,4294967189,61,,,,0.203553432788543,-0.015,-0.203
5204,3726,4294967190,61,,,,0.194658675635071,-0.016,-0.194
5201,3731,4294967203,62,,,,0.189952625672824,-0.019,-0.189
5199,3727,4294967213,63,,,,0.194139125371472,-0.021,-0.193
5202,3721,4294967218,62,,,,0.199812412026881,-0.018,-0.199
5203,3715,4294967219,62,,,,0.205703670361032,-0.017,-0.205
5196,3704,4294967216,63,,,,0.217329243315298,-0.024,-0.216
5201,3708,4294967219,62,,,,0.212849712238471,-0.019,-0.212
5206,3701,4294967234,64,,,,0.219447032333545,-0.013999999999999,-0.219
5196,3695,4294967251,64,,,,0.226276379677597,-0.024,-0.225
5194,3704,4294967251,63,,,,0.217559187349098,-0.026,-0.216
5194,3712,4294967245,62,,,,0.209618701455762,-0.026,-0.208
