x,y,z,q,,act_x,act_y,dist,forward,lateral
6646,4882,225,56,,,,0.094132884795909,0.005,0.094
6650,4883,213,54,,,,0.095425363504678,0.009,0.095
6660,4876,205,53,,,,0.090027773492406,0.019,0.088
6655,4879,217,57,,,,0.092070625065761,0.014,0.090999999999999
6657,4876,212,54,,,,0.089442719099992,0.016,0.088
6661,4888,203,54,,,,0.101980390271855,0.02,0.1
6664,4892,197,54,,,,0.106512910015641,0.023,0.104
6664,4884,197,54,,,,0.098716766559688,0.023,0.096
6667,4882,201,55,,,,0.097529482721892,0.026,0.094
6662,4888,210,57,,,,0.102181211580211,0.021,0.1
6657,4889,217,56,,,,0.102259473888731,0.016,0.101
6658,4885,215,55,,,,0.098478424032881,0.017,0.097
6666,4885,199,53,,,,0.100169855745129,0.025,0.097
6673,4886,185,52,,,,0.103092191750879,0.032,0.098
6663,4887,201,57,,,,0.101414989030221,0.022,0.098999999999999
6661,4885,210,56,,,,0.099040395798886,0.02,0.097
6662,4891,208,55,,,,0.105118980208143,0.021,0.103
6657,4899,215,57,,,,0.112147224664723,0.016,0.111
6658,4892,226,57,,,,0.105380263806844,0.017,0.104
6660,4892,227,56,,,,0.105721331811513,0.019,0.104
6660,4896,222,55,,,,0.109658560997306,0.019,0.108
6661,4889,220,55,,,,0.102961157724649,0.02,0.101
6662,4878,216,54,,,,0.092417530804496,0.021,0.09
6662,4877,211,54,,,,0.091443971917234,0.021,0.089
6658,4885,203,55,,,,0.098478424032881,0.017,0.097
6662,4886,196,54,,,,0.100224747442934,0.021,0.098
6661,4879,198,55,,,,0.093171884171138,0.02,0.090999999999999
6662,4868,201,54,,,,0.082710337927009,0.021,0.08
6658,4871,204,55,,,,0.084723078319901,0.017,0.083
6663,4873,197,54,,,,0.087800911157003,0.022,0.085
6656,4874,217,58,,,,0.087298339044909,0.015,0.085999999999999
6651,4890,220,57,,,,0.102489023802551,0.01,0.101999999999999
6660,4885,221,55,,,,0.098843310345212,0.019,0.097
6655,4884,232,57,,,,0.097015462685079,0.014,0.096
6662,4875,213,53,,,,0.089498603341058,0.021,0.087
6665,4876,213,55,,,,0.091214034007931,0.024,0.088
6651,4874,227,58,,,,0.086579443287653,0.01,0.085999999999999
6650,4879,227,56,,,,0.091443971917234,0.009,0.090999999999999
6648,4882,222,55,,,,0.094260277954183,0.007,0.094
6646,4882,221,56,,,,0.094132884795909,0.005,0.094
6654,4882,220,55,,,,0.094894678459858,0.013,0.094
6655,4884,228,57,,,,0.097015462685079,0.014,0.096
6661,4883,220,54,,,,0.097082439194738,0.02,0.095
6657,4877,223,56,,,,0.090426765949026,0.016,0.089
6650,4884,222,56,,,,0.096420952079929,0.009,0.096
6651,4880,219,55,,,,0.092541882410074,0.01,0.092
6644,4893,217,56,,,,0.105042848400069,0.003,0.105
6647,4888,214,55,,,,0.100179838290945,0.006,0.1
6658,4881,206,53,,,,0.094540996398388,0.017,0.093
6652,4880,213,56,,,,0.092655275079188,0.011,0.092
6661,4881,217,55,,,,0.095126231923692,0.02,0.093
6662,4882,208,54,,,,0.096317184344228,0.021,0.094
6654,4881,221,57,,,,0.093904206508548,0.013,0.093
6650,4887,227,57,,,,0.099408249154685,0.009,0.098999999999999
6653,4887,221,55,,,,0.099724620831567,0.012,0.098999999999999
6652,4891,225,56,,,,0.103585713300628,0.011,0.103
6645,4896,239,58,,,,0.10807404868885,0.004,0.108
6649,4892,233,55,,,,0.104307238483242,0.008,0.104
6657,4895,214,53,,,,0.108189648303337,0.016,0.106999999999999
6656,4884,212,55,,,,0.09716480844421,0.015,0.096
6650,4878,223,57,,,,0.090448880590088,0.009,0.09
6643,4881,225,57,,,,0.093021502890461,0.002,0.093
6652,4874,212,53,,,,0.086700634369074,0.011,0.085999999999999
6656,4880,210,55,,,,0.093214805690941,0.015,0.092
6665,4880,194,52,,,,0.095078914592037,0.024,0.092
6662,4866,208,56,,,,0.080777472107017,0.021,0.077999999999999
6661,4870,212,56,,,,0.084403791384037,0.02,0.082
6673,4881,203,53,,,,0.098351410767716,0.032,0.093
6665,4879,210,56,,,,0.094111635837445,0.024,0.090999999999999
6649,4880,225,58,,,,0.092347171044921,0.008,0.092
6647,4892,224,56,,,,0.104172933144843,0.006,0.104
6647,4902,227,57,,,,0.114157785542643,0.006,0.114
6649,4889,227,55,,,,0.101316336293808,0.008,0.101
6654,4897,227,56,,,,0.109772492000501,0.013,0.109
6648,4895,225,56,,,,0.107228727494081,0.007,0.106999999999999
6654,4895,224,55,,,,0.107786826653352,0.013,0.106999999999999
6655,4885,214,54,,,,0.098005101908013,0.014,0.097
6656,4890,209,55,,,,0.103097041664637,0.015,0.101999999999999
6653,4884,216,56,,,,0.096747092979583,0.012,0.096
6655,4875,207,54,,,,0.088119237400241,0.014,0.087
6658,4874,210,55,,,,0.087664131775772,0.017,0.085999999999999
6670,4887,197,53,,,,0.10316006979447,0.029,0.098999999999999
6669,4888,203,55,,,,0.103846039885977,0.028,0.1
6667,4884,195,54,,,,0.099458534073251,0.026,0.096
6657,4872,217,57,,,,0.085510233305728,0.016,0.084
6650,4879,222,57,,,,0.091443971917234,0.009,0.090999999999999
6659,4875,208,53,,,,0.088842557369765,0.018,0.087
6654,4876,212,56,,,,0.088955044826024,0.013,0.088
6647,4879,222,57,,,,0.091197587687394,0.006,0.090999999999999
6651,4875,215,54,,,,0.087572826835726,0.01,0.087
6652,4870,208,54,,,,0.082734515167492,0.011,0.082
6650,4877,200,54,,,,0.089453898741195,0.009,0.089
6658,4816,217,77,,,,0.032756678708318,0.017,0.028
6658,4838,227,57,,,,0.052810983706044,0.017,0.05
6663,4847,219,54,,,,0.062968245965725,0.022,0.059
6664,4851,208,54,,,,0.067067130548429,0.023,0.063
6654,4861,218,57,,,,0.074148499647666,0.013,0.073
6664,4870,203,53,,,,0.085164546614187,0.023,0.082
6659,4870,222,57,,,,0.083952367447261,0.018,0.082
6659,4883,210,54,,,,0.096690227013902,0.018,0.095
6667,4874,209,54,,,,0.089844309780864,0.026,0.085999999999999
6667,4867,211,55,,,,0.083168503653727,0.026,0.079
6669,4879,205,55,,,,0.095210293561147,0.028,0.090999999999999
6658,4883,219,57,,,,0.096509066931558,0.017,0.095
6658,4878,217,55,,,,0.091591484320323,0.017,0.09
6604,4876,294,70,,,,0.095462034338265,-0.037,0.088
6615,4879,282,57,,,,0.094641428560646,-0.026,0.090999999999999
6625,4889,258,55,,,,0.102259473888731,-0.016,0.101
6627,4887,259,57,,,,0.099984998874831,-0.014,0.098999999999999
6637,4889,248,55,,,,0.101079176886241,-0.004,0.101
6640,4883,244,56,,,,0.095005263012109,-0.001,0.095
6639,4888,242,57,,,,0.1000199980004,-0.002,0.1
6642,4889,232,55,,,,0.101004950373732,0.001,0.101
6644,4886,232,56,,,,0.098045907614749,0.003,0.098
6653,4896,218,54,,,,0.108664621657649,0.012,0.108
6653,4891,221,56,,,,0.103696673042099,0.012,0.103
6646,4884,231,57,,,,0.096130120149722,0.005,0.096
6651,4889,221,55,,,,0.10149384217774,0.01,0.101
6644,4899,230,58,,,,0.11104053313993,0.003,0.111
6644,4893,229,56,,,,0.105042848400069,0.003,0.105
6650,4894,220,55,,,,0.106381389349829,0.009,0.106
6648,4884,221,55,,,,0.096254870006665,0.007,0.096
6645,4883,234,58,,,,0.095084173236138,0.004,0.095
6648,4877,226,55,,,,0.089274856482662,0.007,0.089
6658,4894,213,54,,,,0.107354552767919,0.017,0.106
6657,4894,220,56,,,,0.107200746266059,0.016,0.106
6658,4884,222,55,,,,0.097493589532851,0.017,0.096
6653,4886,222,56,,,,0.09873196037758,0.012,0.098
