x,y,z,q,,act_x,act_y,dist,forward,lateral
3209,1740,262,75,,,,0.161198635229955,-0.008,-0.161
3209,1747,280,74,,,,0.15420765220961,-0.008,-0.154
3201,1753,248,70,,,,0.148862352527427,-0.016,-0.148
3211,1751,236,71,,,,0.150119952038362,-0.006,-0.15
3214,1746,234,71,,,,0.155029029539632,-0.003,-0.155
3209,1736,213,69,,,,0.165193825550473,-0.008,-0.165
3190,1735,181,68,,,,0.168181449631046,-0.027,-0.166
3189,1741,189,71,,,,0.162431524033976,-0.028,-0.16
3192,1749,199,72,,,,0.154042202009709,-0.025,-0.152
3198,1747,185,70,,,,0.155167651267911,-0.019,-0.154
3191,1741,173,69,,,,0.162098735343617,-0.026,-0.16
3190,1742,172,70,,,,0.161276160668587,-0.027,-0.159
3178,1741,153,68,,,,0.164684546937471,-0.039,-0.16
3187,1751,196,74,,,,0.152970585407784,-0.03,-0.15
3192,1756,198,71,,,,0.147139389695622,-0.025,-0.145
3191,1750,193,70,,,,0.153222061074768,-0.026,-0.151
3185,1746,187,70,,,,0.158268758761797,-0.032,-0.155
3176,1741,176,69,,,,0.165169609795507,-0.041,-0.16
3186,1744,218,74,,,,0.160031246948838,-0.031,-0.157
3192,1750,212,71,,,,0.153055545472877,-0.025,-0.151
3181,1748,186,68,,,,0.157178242769157,-0.036,-0.153
3187,1757,176,70,,,,0.147091808065575,-0.03,-0.144
3186,1761,184,71,,,,0.143391073641284,-0.031,-0.14
3187,1754,180,70,,,,0.1500299970006,-0.03,-0.147
3189,1756,171,70,,,,0.147678705303101,-0.028,-0.145
3191,1746,165,69,,,,0.157165517846632,-0.026,-0.155
3181,1741,149,68,,,,0.164,-0.036,-0.16
3194,1737,183,72,,,,0.165604951616792,-0.023,-0.164
3182,1736,176,69,,,,0.16867127793433,-0.035,-0.165
3191,1732,184,71,,,,0.170988303693557,-0.026,-0.169
3181,1733,176,69,,,,0.171813852759316,-0.036,-0.168
3181,1738,185,71,,,,0.16692812824686,-0.036,-0.163
3185,1734,214,72,,,,0.170038230995268,-0.032,-0.167
3189,1744,203,71,,,,0.159477271107829,-0.028,-0.157
3197,1735,227,72,,,,0.167200478468215,-0.02,-0.166
3201,1740,217,71,,,,0.161793077725841,-0.016,-0.161
3199,1751,199,70,,,,0.15107613974417,-0.018,-0.15
3182,1746,174,68,,,,0.158902485820707,-0.035,-0.155
3178,1733,159,68,,,,0.172467388221658,-0.039,-0.168
3180,1733,158,70,,,,0.172026160801199,-0.037,-0.168
3186,1727,172,71,,,,0.176739921919186,-0.031,-0.174
3172,1728,154,68,,,,0.178756818051788,-0.045,-0.173
3165,1726,138,68,,,,0.182562318127263,-0.052,-0.175
3162,1732,138,69,,,,0.177724505907317,-0.055,-0.169
3179,1731,199,74,,,,0.174195292703333,-0.038,-0.17
3172,1732,189,69,,,,0.174888535930747,-0.045,-0.169
3169,1728,165,68,,,,0.179535511807553,-0.048,-0.173
3169,1730,163,70,,,,0.177609121387388,-0.048,-0.171
3174,1736,168,70,,,,0.170510996712822,-0.043,-0.165
3177,1749,176,71,,,,0.157175061635108,-0.04,-0.152
3182,1745,165,69,,,,0.159878078547373,-0.035,-0.156
3195,1755,164,71,,,,0.147648230602334,-0.022,-0.146
3191,1749,150,69,,,,0.15420765220961,-0.026,-0.152
3189,1753,156,70,,,,0.150625363070102,-0.028,-0.148
3189,1758,166,71,,,,0.145715476185613,-0.028,-0.143
3195,1746,219,74,,,,0.15655350523064,-0.022,-0.155
3182,1750,183,68,,,,0.155003225772885,-0.035,-0.151
3170,1739,163,68,,,,0.168680170737405,-0.047,-0.162
3179,1743,169,71,,,,0.162505384526175,-0.038,-0.158
3180,1752,190,72,,,,0.153525242224202,-0.037,-0.149
3171,1749,179,69,,,,0.158808060248843,-0.046,-0.152
3161,1751,139,67,,,,0.160112460477004,-0.056,-0.15
3149,1749,122,67,,,,0.166517266371989,-0.068,-0.152
3166,1746,141,71,,,,0.163174752949101,-0.051,-0.155
3178,1750,155,71,,,,0.155955121749816,-0.039,-0.151
3170,1749,144,69,,,,0.159100597107616,-0.047,-0.152
3164,1744,133,68,,,,0.165704556364633,-0.053,-0.157
3175,1745,174,73,,,,0.161554944214035,-0.042,-0.156
3185,1732,169,70,,,,0.172002906952179,-0.032,-0.169
3184,1730,161,69,,,,0.1741551032844,-0.033,-0.171
3181,1728,144,68,,,,0.176705970470723,-0.036,-0.173
3185,1751,181,79,,,,0.153375356560303,-0.032,-0.15
3176,1743,171,69,,,,0.163232962357485,-0.041,-0.158
3164,1733,159,68,,,,0.176161857392569,-0.053,-0.168
3170,1739,159,70,,,,0.168680170737405,-0.047,-0.162
3172,1732,163,70,,,,0.174888535930747,-0.045,-0.169
3180,1749,175,72,,,,0.156438486313311,-0.037,-0.152
3165,1745,146,67,,,,0.164438438328756,-0.052,-0.156
3162,1744,129,68,,,,0.166355042003541,-0.055,-0.157
3162,1740,142,70,,,,0.170135240323691,-0.055,-0.161
3160,1737,125,68,,,,0.173623155137787,-0.057,-0.164
3151,1739,112,68,,,,0.174928556845359,-0.066,-0.162
3149,1751,119,70,,,,0.164693655008322,-0.068,-0.15
3152,1750,128,70,,,,0.164395863694924,-0.065,-0.151
3164,1745,135,70,,,,0.164757397406004,-0.053,-0.156
3166,1752,162,72,,,,0.157486507358567,-0.051,-0.149
3165,1745,155,69,,,,0.164438438328756,-0.052,-0.156
3162,1742,149,69,,,,0.168243870616436,-0.055,-0.159
3162,1746,149,70,,,,0.164468842033985,-0.055,-0.155
3172,1752,174,72,,,,0.155647036592413,-0.045,-0.149
3169,1751,159,69,,,,0.15749285698088,-0.048,-0.15
3172,1749,161,70,,,,0.158521291945278,-0.045,-0.152
3178,1748,177,71,,,,0.157892368403289,-0.039,-0.153
3190,1758,180,71,,,,0.145526629865465,-0.027,-0.143
3187,1758,181,70,,,,0.1461129699924,-0.03,-0.143
3193,1764,191,72,,,,0.139086304142428,-0.024,-0.137
3195,1759,198,71,,,,0.143694119573489,-0.022,-0.142
3174,1759,185,69,,,,0.148367786261035,-0.043,-0.142
3188,1759,183,71,,,,0.144931018074117,-0.029,-0.142
3197,1755,219,73,,,,0.147363496158309,-0.02,-0.146
3197,1758,202,70,,,,0.144391828023611,-0.02,-0.143
3195,1758,229,73,,,,0.144682410817625,-0.022,-0.143
3195,1759,211,70,,,,0.143694119573489,-0.022,-0.142
3175,1757,186,68,,,,0.15,-0.042,-0.144
3179,1762,190,71,,,,0.144100659262892,-0.038,-0.139
3180,1764,219,73,,,,0.141908421173657,-0.037,-0.137
3176,1758,187,68,,,,0.148761554173113,-0.041,-0.143
3165,1756,156,68,,,,0.154042202009709,-0.052,-0.145
3170,1760,153,70,,,,0.148627050027914,-0.047,-0.141
3181,1759,167,71,,,,0.14649232061784,-0.036,-0.142
3169,1756,141,68,,,,0.152738338343718,-0.048,-0.145
3163,1751,118,67,,,,0.159423963067037,-0.054,-0.15
3160,1752,123,69,,,,0.159530561335438,-0.057,-0.149
3158,1752,125,69,,,,0.160256045127789,-0.059,-0.149
3162,1750,129,69,,,,0.160704698126719,-0.055,-0.151
3176,1747,184,74,,,,0.15936436239009,-0.041,-0.154
3197,1742,221,79,,,,0.160252925090308,-0.02,-0.159
3185,1740,202,69,,,,0.164149322264821,-0.032,-0.161
3186,1746,191,70,,,,0.158069604921376,-0.031,-0.155
3186,1750,190,71,,,,0.154149278298667,-0.031,-0.151
3191,1747,176,69,,,,0.156179384042837,-0.026,-0.154
3194,1745,179,68,,,,0.157686397637843,-0.023,-0.156
3198,1747,210,73,,,,0.155167651267911,-0.019,-0.154
