x,y,z,q,,act_x,act_y,dist,forward,lateral
3262,4718,4294967143,55,,,,0.184805302954217,0.077,-0.168
3269,4718,4294967131,53,,,,0.187829710109983,0.084,-0.168
3276,4686,4294967113,53,,,,0.219729379009726,0.091,-0.2
3296,4682,4294967115,55,,,,0.232243406795543,0.111,-0.204
3289,4695,4294967106,52,,,,0.217478734592603,0.104,-0.191
3288,4682,4294967092,53,,,,0.228527897640528,0.103,-0.204
3259,4745,4294967139,53,,,,0.159238814363835,0.074,-0.141
3275,4731,4294967106,52,,,,0.179234483289349,0.09,-0.155
3251,4752,4294967158,56,,,,0.149372018798703,0.066,-0.134
3263,4739,4294967134,53,,,,0.166412138980304,0.078,-0.147
3286,4691,4294967121,54,,,,0.219604189395376,0.101,-0.195
3285,4710,4294967101,52,,,,0.20242529486208,0.1,-0.176
3299,4708,4294967092,53,,,,0.211376441449845,0.114,-0.178
3271,4744,4294967164,57,,,,0.166012047755577,0.086,-0.142
3280,4729,4294967140,53,,,,0.183504768330417,0.095,-0.157
3295,4714,4294967116,53,,,,0.204166598639444,0.11,-0.172
3263,4747,4294967166,56,,,,0.159389460128329,0.078,-0.139
3272,4729,4294967148,54,,,,0.179493732481109,0.087,-0.157
3286,4728,4294967134,53,,,,0.187523331881662,0.101,-0.158
3250,4773,4294967193,56,,,,0.130361037123828,0.065,-0.113
3255,4745,4294967151,52,,,,0.157419820861288,0.07,-0.141
3270,4732,4294967110,52,,,,0.175900540078761,0.085,-0.154
3278,4716,4294967106,54,,,,0.193775643464291,0.093,-0.17
3274,4727,4294967121,54,,,,0.182214159713234,0.089,-0.159
3247,4769,4294967178,55,,,,0.132412235084225,0.062,-0.117
3258,4725,4294967156,54,,,,0.176776695296637,0.073,-0.161
3270,4753,4294967145,53,,,,0.157841692844445,0.085,-0.133
3278,4736,4294967115,52,,,,0.176490792960993,0.093,-0.15
3278,4745,4294967100,52,,,,0.168908259123111,0.093,-0.141
3282,4717,4294967087,53,,,,0.194858923326596,0.097,-0.169
3283,4715,4294967080,52,,,,0.197091349378911,0.098,-0.171
3292,4707,4294967076,53,,,,0.208542561603141,0.107,-0.179
3290,4734,4294967070,53,,,,0.184740358341105,0.105,-0.152
3299,4707,4294967069,54,,,,0.21221922627321,0.114,-0.179
3303,4703,4294967070,53,,,,0.217745264012791,0.118,-0.183
3299,4689,4294967078,55,,,,0.227607117639146,0.114,-0.197
3298,4680,4294967084,54,,,,0.234957442955102,0.113,-0.206
3268,4738,4294967157,56,,,,0.169685002283643,0.083,-0.148
3281,4733,4294967134,52,,,,0.180623918681885,0.096,-0.153
3296,4707,4294967123,55,,,,0.210622885746065,0.111,-0.179
3303,4701,4294967108,53,,,,0.21942880394333,0.118,-0.185000000000001
3305,4693,4294967110,54,,,,0.227264163475019,0.12,-0.193000000000001
3305,4695,4294967132,56,,,,0.225568171513625,0.12,-0.191
3309,4683,4294967110,53,,,,0.237876018127091,0.124,-0.203
3303,4670,4294967106,54,,,,0.246130046926417,0.118,-0.216
3302,4682,4294967109,54,,,,0.235170151167192,0.117,-0.204
3298,4679,4294967107,54,,,,0.23583468786419,0.113,-0.207
3306,4686,4294967116,55,,,,0.233754144348288,0.121,-0.2
3298,4677,4294967103,54,,,,0.237592087410335,0.113,-0.209000000000001
3301,4695,4294967091,52,,,,0.223465881064649,0.116,-0.191
3296,4683,4294967090,54,,,,0.231365511690917,0.111,-0.203
3297,4675,4294967084,54,,,,0.238882816460289,0.112,-0.211
3297,4672,4294967070,53,,,,0.241536746686711,0.112,-0.214
3288,4650,4294967077,54,,,,0.257497572804094,0.103,-0.236
3294,4659,4294967089,54,,,,0.251813422994089,0.109,-0.227
3292,4665,4294967102,55,,,,0.245540220737866,0.107,-0.221
3287,4670,4294967084,52,,,,0.238872350848733,0.102,-0.216
3300,4674,4294967088,54,,,,0.241182503511345,0.115,-0.212
3269,4722,4294967153,56,,,,0.184260684900496,0.084,-0.164
3282,4696,4294967129,53,,,,0.213328385359286,0.097,-0.19
3296,4690,4294967112,53,,,,0.225248751383886,0.111,-0.196
3306,4685,4294967108,54,,,,0.234610315203744,0.121,-0.201000000000001
3299,4695,4294967098,52,,,,0.222434259951114,0.114,-0.191
3303,4696,4294967091,53,,,,0.223660456943109,0.118,-0.19
3303,4712,4294967081,52,,,,0.210237960416287,0.118,-0.174
